phi,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.962316142,0.076056395,1.79E-16,0.010090612,0.644594106,6.71E-12,3.02E-05,6.43E-11,0.687060985,0.005671264,1.165826439,0.018144262,0.000355308,5.698541214,0.102395165,0.004382252,3.926442291,5.63E-13,2.163559324,2.836205731,0.008674465
0.913949602,0.127171166,1.31E-11,0.000190093,0.758748538,1.24E-10,0.000377115,6.41E-08,1.29E-05,0.003985574,1.159238976,0.005214758,5.57E-19,5.622597494,0.105505262,2.62E-06,4.387674251,1.71E-06,1.085960473,2.692660457,0.036410441
0.979849391,0.06335021,6.11E-17,2.51E-06,0.469430075,1.23E-22,0.085947631,5.27E-08,2.06E-05,0.000122192,0.86712769,0.365165143,9.15E-11,5.98617893,0.098807803,1.42E-07,2.975444359,3.62E-05,2.652321525,2.815104085,0.10210801
1.025955993,0.074514112,3.35E-08,1.10E-06,0.819067892,1.06E-09,6.37E-09,9.44E-09,0.00177524,0.008433146,1.353827585,2.37E-19,0.020479495,5.954141187,0.081798907,0.000492057,3.879930304,7.04E-09,1.816217462,2.515462809,0.064736957
1.106072355,0.065010567,8.37E-13,1.11E-05,0.843463043,3.18E-12,1.01E-06,6.65E-08,0.000164884,0.004749218,1.039868856,0.000139636,2.13E-11,6.022999279,0.092110006,8.44E-23,2.833760278,8.20E-15,1.749483811,2.920474312,0.093513095
1.021817945,0.090389965,4.77E-25,8.85E-05,0.911478328,3.74E-08,0.030680828,5.02E-07,0.00057948,0.004116431,0.731491376,0.000894813,1.45E-10,6.345325313,0.087521373,1.24E-21,3.468688702,2.81E-10,1.251263737,2.589990761,0.040032991
0.865570263,0.096634048,6.31E-20,0.000358317,0.422573786,0.024465757,0.000500403,5.12E-05,0.188712878,3.23E-08,1.375402566,0.000288843,5.97E-15,5.457102343,0.10839818,3.74E-11,3.589866026,3.29E-10,2.795655951,3.256043721,0.115870686
0.895525305,0.079739328,0.008505835,0.024625169,0.524580344,0.000549701,1.50E-24,0.001726307,0.005354283,1.81E-07,0.927369265,1.41E-05,1.10E-13,5.471728746,0.103298,0.071616409,2.518198455,0.000198568,2.629128939,2.741680562,0.057935149
1.015654876,0.067623086,0.000148596,5.52E-05,0.688145609,0.001406287,4.96E-12,0.006327009,0.056274074,9.06E-06,1.161280403,1.39E-05,6.03E-22,6.432184902,0.104649529,0.002905045,5.246828566,0.006378739,1.711320036,2.722740388,0.045413579
0.774871255,0.081379639,0.007895859,0.004810622,0.552565129,5.81E-06,4.10E-09,0.000351029,4.01E-07,8.29E-05,0.843514528,4.57E-05,3.00E-20,7.275086246,0.155979604,1.01E-06,3.370093114,1.73E-12,2.313908426,2.264822249,0.139591045
1.097235523,0.118647052,0.000117854,1.79E-05,0.67644179,3.47E-05,1.96E-09,0.001127036,2.528987512,0.009973805,0.844260389,1.10E-06,1.60E-10,4.785479015,0.074602845,5.66E-10,4.089482687,1.44E-16,1.980343243,3.057045606,0.051165423
0.81697845,0.052031827,1.26E-07,1.56E-05,0.548831311,4.26E-06,0.179125839,0.001183026,1.70E-07,0.000939319,0.922116893,1.27E-08,2.25E-09,7.206999379,0.111817765,3.00E-09,2.538429233,3.81E-07,1.861720554,2.437858254,0.061118115
1.424911431,0.135738643,0.000183297,0.000529841,0.717223017,1.26E-05,1.25E-09,3.63E-06,1.744463273,0.01461939,1.035748317,5.03E-07,7.27E-08,5.058466671,0.097462894,1.38E-06,4.506748653,8.83E-10,1.72750265,3.137161125,0.064035244
1.178161893,0.100614649,5.04E-05,0.008431749,0.612518331,4.49E-06,1.09E-05,1.43E-06,0.000172871,0.000534972,1.03288096,8.07E-09,0.012867919,6.038149229,0.111981909,2.33E-13,4.73680721,5.70E-08,2.061986032,3.327654706,0.07753687
0.892154702,0.079579508,2.60E-14,0.001283953,0.662799952,0.000160586,5.47E-06,7.58E-09,0.016958144,0.000897259,1.42249707,9.98E-10,7.23E-22,5.596532683,0.103065438,1.40E-11,3.086505363,0.000217431,1.257919952,2.653157324,0.130014497
0.951068911,0.079127926,1.32E-19,0.001130779,0.734994017,0.001522052,0.00033904,1.52E-06,0.570238684,0.00035938,1.419231894,7.98E-07,9.38E-22,5.411202603,0.101154082,2.33E-11,2.989809824,0.083261987,1.340595865,2.770353876,0.090542031
1.018704072,0.099505319,1.31E-06,0.00945156,0.536554408,0.010348122,0.042420892,2.79E-09,0.000175996,0.000632985,0.996325671,0.007161495,6.63E-31,6.538614327,0.093340719,0.026769281,4.245143321,1.87E-20,2.120835567,2.920174044,0.131704738
0.902728197,0.102198097,0.021188418,0.001181011,0.581544923,4.05E-09,6.44E-15,2.83E-10,0.296494971,0.000816688,1.203263867,2.20E-07,1.03E-26,5.330358333,0.100338313,0.047661637,3.983272483,1.197070376,2.330599925,3.601787562,0.076190099
0.95754458,0.115031565,0.000543472,0.002707295,0.557259831,2.13E-13,4.34E-05,2.33E-05,0.001683565,0.003261111,1.505611127,3.85E-11,9.66E-30,5.364013213,0.094533312,3.53E-11,3.302614853,1.51E-27,1.448957441,2.775236641,0.125801774
0.933958168,0.14377884,1.42E-05,0.008790825,0.532598262,0.204135196,9.39E-08,1.42E-05,6.50E-06,0.005118683,1.219629233,0.00499324,3.27E-22,5.07859466,0.082829998,0.002754516,2.86671707,4.77E-20,1.838329025,2.356342898,0.07051098
1.253551099,0.070123804,0.00053037,0.001231094,0.614146086,9.43E-31,0.01143086,1.09E-05,4.73E-05,0.005861339,0.836897049,0.003601798,1.82E-07,5.937668949,0.113526469,1.33E-10,3.882877014,1.52E-07,1.736979293,3.126926261,0.117444124
0.941322925,0.06619357,1.61E-06,0.004652476,0.586297391,1.60E-41,3.97E-08,4.80E-05,0.439440911,0.006201528,1.215655839,0.026386073,3.58E-15,6.226991601,0.101241822,9.34E-13,3.086676914,9.15E-07,2.033021807,2.13327893,0.013851741
0.961291646,0.095547186,1.41E-06,0.000493892,0.791673792,2.80E-33,2.89E-05,0.000298823,0.003806604,0.005528874,0.76193289,5.49E-18,1.31E-19,5.974598744,0.111591192,2.25E-08,3.807317001,7.03E-09,1.567488253,3.620100617,0.017062117
0.93327103,0.096720644,0.003044104,1.46E-05,0.600545434,3.28E-38,0.002380371,0.001765093,0.077862358,0.004475215,0.976920545,9.18E-08,2.50E-09,6.04667173,0.111812094,8.27E-25,3.894228518,4.23E-15,1.536810201,2.711758043,0.010235748
1.053689036,0.086833604,0.002664601,5.30E-05,0.424081336,1.54E-34,1.00E-12,0.0013447,0.186051983,0.009058294,1.318790629,1.66E-06,0.004863436,6.11793395,0.097635254,6.53E-18,3.162999777,0.000338102,1.956477019,2.522607574,0.013822751
0.821238575,0.095001914,8.09E-05,0.000164925,0.974132623,2.00E-09,3.64E-24,0.001144161,0.00172259,2.30E-05,0.739797759,7.36E-08,0.002492448,6.369497097,0.109184764,8.78E-24,3.79463034,0.007707702,1.49484693,2.941871936,0.201893673
0.934102633,0.116348556,0.000475399,0.003193017,0.59002424,3.93E-05,3.83E-38,7.84E-06,0.000751643,0.004468529,1.660506888,3.18E-21,5.06E-05,8.14409332,0.10168812,1.695678692,4.150845265,8.62E-07,0.9282504,2.799554807,0.041781812
0.977671141,0.1060528,4.43E-08,0.011006092,0.849199618,3.60E-08,1.43E-42,0.000188815,0.003949486,0.022799377,1.141106835,8.05E-20,8.61E-08,6.613140465,0.093350467,3.92E-15,3.61120265,4.72E-07,1.130507509,3.011716667,0.044257572
0.969496552,0.102678718,6.85E-12,0.008163359,0.849082617,3.66E-07,7.82E-42,0.000115827,0.003535586,0.029014884,1.145849419,2.99E-18,2.97E-07,6.579414221,0.094290503,6.93E-15,3.710129172,2.49E-07,1.096453645,2.98977219,0.0388515
1.095422546,0.062992608,5.49E-08,0.001219655,0.578413431,1.35E-18,4.98E-25,0.005947034,0.15362028,0.000220613,1.104896226,1.88E-19,1.22E-06,5.367910697,0.092399259,2.58E-09,3.640451732,1.12E-05,2.252380377,2.768394229,0.120423064
0.986797624,0.074733855,1.08E-05,0.003021871,0.56906253,3.83E-09,8.81E-30,0.00093312,0.050012038,0.000114181,1.01514636,6.49E-15,0.01499123,5.492822757,0.101195338,0.475407804,3.782757343,0.216781953,1.677803441,2.628412073,0.064010778
0.985376512,0.103797773,0.001322066,7.33E-06,0.674260684,1.46E-31,3.59E-35,0.006677516,0.004502523,0.005914581,1.264796203,8.75E-06,5.33E-09,5.644269986,0.09055137,1.47E-08,3.385913727,1.89E-08,1.664372438,3.058622623,0.085798385
0.972111387,0.084043825,1.19E-20,3.75E-05,0.577826249,8.38E-20,5.88E-42,0.003360195,0.002062527,0.023932167,0.91418315,1.23E-07,4.31E-10,5.11433298,0.098781361,0.000777605,3.050071359,3.37E-14,1.57249466,2.511936496,0.246658639
0.994622514,0.103347715,1.08E-15,1.94E-09,0.611859676,3.89E-05,3.02E-22,0.002087918,1.61E-05,0.000358346,1.03961511,2.95E-22,7.29E-05,6.141676949,0.079364095,3.56E-05,4.869632135,2.11E-08,2.096756224,3.274447001,0.027772946
1.118876857,0.072178249,4.70E-08,1.28E-08,0.601328008,0.009931524,2.49E-20,0.001941465,5.53E-05,0.005243818,1.260266252,1.28E-27,1.20E-19,5.741023216,0.070774999,5.96E-09,4.257675358,0.002745939,2.025789397,3.005786384,0.026417919
0.814388201,0.09122314,3.39E-08,2.60E-09,0.711609927,0.002256436,0.000742886,0.000235405,1.238586732,0.000107064,0.982765149,3.47E-15,6.47E-30,5.687979777,0.101656726,1.12E-11,2.413419308,2.62E-10,1.36079875,2.827053063,0.166842353
0.826459211,0.092261463,0.000293139,4.53E-10,0.701127054,0.000363505,0.000509603,0.000820753,1.703151864,0.000206768,0.995290996,1.34E-10,2.65E-27,5.644574174,0.104669297,7.99E-11,2.54736137,0.00146209,1.338829098,2.857911443,0.138412074
1.186437358,0.071340271,0.00026176,5.59E-06,0.480594042,0.145715957,3.46E-08,0.001019048,1.59E-06,0.009807354,0.780679941,2.03E-05,1.75E-18,5.874603509,0.107713739,1.08E-17,4.975379403,0.071589363,1.919939604,2.65938564,0.038846612
1.180203489,0.061012731,0.001020886,7.74E-06,0.48968251,1.71E-06,6.54E-06,0.000210944,3.03E-06,0.142724808,0.885844565,6.24E-06,4.43E-20,6.572027192,0.110217137,3.67E-17,4.658024036,8.91E-06,1.924469486,2.527348385,0.049628265
0.990622697,0.103948727,0.013549065,0.000313757,0.688127938,4.96E-16,1.16E-07,0.012520012,0.000172322,3.35E-09,1.270964045,5.92E-06,0.011220678,5.484206867,0.098245184,1.06E-18,2.788514465,0.00043229,2.71569697,3.152638928,0.125828317
0.867982475,0.049778828,5.62E-06,0.017368956,0.519274499,4.05E-14,0.004477496,9.39E-05,0.006986179,1.35E-09,0.811815302,6.37E-15,1.49E-15,4.637333425,0.107620934,1.226351529,3.629280512,1.83E-09,2.300785664,2.412336215,0.028501337
0.981388831,0.078374215,1.43E-13,6.27E-06,0.466025618,7.64E-20,3.62E-11,0.009368325,0.223283325,2.12E-10,1.153425075,6.91E-08,1.61E-26,4.717772124,0.11445343,1.10E-15,4.04936332,0.136051262,2.33170023,3.003354934,0.051856324
1.139819832,0.125478591,1.61E-06,7.98E-08,0.694755465,5.42E-10,0.215460956,0.000552354,0.024698171,3.93E-09,1.042171826,2.90E-13,7.43E-21,5.462464102,0.098242997,0.066347547,3.712150736,3.86E-08,1.793985309,2.671525338,0.009890185
0.821497978,0.078523705,6.28E-08,2.71E-07,0.622144575,3.26E-13,6.83E-13,0.008685252,0.309919607,3.99E-10,1.022604453,2.60E-15,1.78E-20,5.799163958,0.119126077,3.56E-05,2.978547366,0.22133566,2.570563714,2.107398437,0.044761581
1.023982504,0.120438107,2.02E-24,0.003443694,0.598787708,5.94E-11,0.152147867,0.000509695,0.002853168,4.58E-11,0.849066228,2.38E-08,2.61E-40,4.932352562,0.085754223,5.35E-06,3.755041226,7.91E-05,2.971325338,3.946984584,0.055669354
1.068025289,0.11305445,1.11E-36,0.00282838,0.575739075,2.17E-12,2.33E-06,0.000523631,0.086834526,3.46E-11,0.911118241,8.02E-07,1.46E-41,4.884250621,0.092922932,3.54E-05,3.657037128,6.90E-06,3.366516904,3.529251384,0.048738128
1.167700697,0.111290932,3.22E-47,0.000912912,0.531539261,9.91E-08,0.051648475,3.07E-05,0.035806043,2.16E-09,0.717633376,4.87E-09,2.11E-32,5.528111072,0.105533356,5.70E-06,3.024313002,9.86E-10,2.110651691,3.734503203,0.084358934
0.803127699,0.105410231,2.20E-23,0.010582569,0.775465469,8.55E-12,4.33E-07,0.001235665,0.074009114,1.74E-06,0.852160084,0.093763345,9.89E-32,4.856650321,0.115136331,8.40E-17,3.622876088,0.428967106,2.042331457,1.909832967,0.046050636
0.833788977,0.096873578,1.25E-15,0.001525739,0.704839392,0.001119253,4.65E-22,0.00056404,0.088877321,0.001732574,0.594936721,1.90E-10,7.84E-36,4.46276764,0.10161356,0.003007704,3.148011656,6.46E-10,2.117937351,2.16093929,0.084876793
0.898458819,0.099535332,1.08E-10,1.93E-08,0.729264244,0.000984088,1.21E-06,0.013162521,0.321467017,0.012797745,0.754543671,1.23E-10,2.35E-29,4.757898646,0.093054798,0.023396356,3.484962704,3.30E-19,1.744003671,2.511090628,0.048778499
0.877542601,0.093624172,1.13E-15,1.33E-07,0.541023295,0.004057284,0.000217641,0.000148248,0.000233951,0.000618213,0.946918511,2.64E-10,1.45E-20,5.419133623,0.112570307,5.81E-12,3.68746725,9.23E-22,1.507057357,3.418815834,0.157685297
1.015099329,0.070207848,2.72E-07,0.037460862,0.665536885,8.30E-12,0.048292644,0.002668518,0.039662986,0.000908905,1.213504531,4.55E-05,1.31E-16,5.731579342,0.128604077,5.48E-12,4.810292267,1.00E-09,1.172313769,2.892519778,0.071401695
0.905231248,0.115859224,3.00E-19,1.80E-06,0.545120553,2.71E-11,0.001284334,0.000156846,0.003298179,6.37E-08,0.880929126,0.304807055,6.20E-09,5.853041812,0.073209039,1.72E-10,2.697680722,0.007766316,2.987365318,2.45571772,0.058217476
0.913162448,0.117356873,2.29E-20,1.94E-06,0.543642221,3.83E-11,0.004351552,0.000170204,0.003235113,6.73E-08,0.893795437,0.958920727,1.26E-08,5.830300968,0.073406115,2.89E-10,2.703180969,0.002462381,3.072540101,2.459627496,0.056731986
0.880560215,0.12918686,5.02E-22,5.37E-06,0.590694937,2.87E-06,3.12E-09,0.001936872,0.002827747,6.34E-06,0.709550564,1.22E-13,9.43E-24,6.492128795,0.089683855,0.069896211,3.477219848,5.47E-07,3.218131639,2.554531509,0.023010031
1.026196212,0.096410352,0.000366243,3.53E-07,0.629459053,2.24E-13,2.28E-06,0.001317595,1.076574164,1.47E-06,1.048883655,1.19E-24,7.71E-15,7.114559484,0.077394014,0.003755523,3.450729963,1.50E-11,2.846993892,2.323479132,0.022616216
0.972619283,0.083188342,1.46E-05,4.20E-05,0.609234935,5.18E-14,9.25E-05,0.00885326,4.04E-06,7.68E-08,0.955484262,2.64E-09,7.59E-16,5.030026184,0.137674116,1.09E-05,3.648219507,4.87E-12,1.26092736,3.27536106,0.065635363
0.747963748,0.071565935,0.000232702,1.97E-08,0.753683813,1.56E-11,0.000156475,1.68E-06,4.06E-07,1.27E-09,1.492216946,4.36E-10,7.86E-15,5.450493717,0.080264563,1.32E-18,3.058589297,0.016312449,1.893620063,2.475991017,0.086053251
1.01777248,0.07951543,0.001564641,1.54E-05,0.682394453,3.27E-06,0.000875587,0.016026588,0.000602033,1.45E-09,1.051597968,1.17E-15,6.34E-05,6.52808709,0.076701509,9.38E-22,3.470645746,0.027248033,1.719080956,2.282362226,0.113184059
0.913951979,0.110397001,0.001384979,0.011700312,0.604196852,2.88E-06,9.82E-15,5.47E-05,1.027412883,0.000420564,0.932966926,1.03E-20,0.000172761,7.768099719,0.108551338,8.94E-23,2.891251711,0.078183356,1.241407099,4.135796231,0.064584597
1.003090325,0.102144277,0.00062334,0.000239687,0.627230636,4.77E-09,2.28E-10,0.000697194,0.060129282,0.002096101,0.722617981,3.67E-15,1.57E-05,6.980628895,0.109502004,4.25E-16,3.044258286,2.89E-15,1.495822701,3.899029828,0.045713821
0.874292852,0.081465046,2.67E-05,0.000103917,0.608343628,1.55E-08,6.99E-19,2.07E-06,0.001889852,0.000158206,1.385060967,5.29E-20,0.006019007,5.052156848,0.096295399,5.57E-13,4.260964666,0.006365538,2.303957996,2.152940217,0.058083072
0.862512253,0.062840349,1.45E-05,0.00020127,0.538287019,0.00291698,4.41E-07,0.022321326,0.210892907,0.000769768,1.268816009,4.21E-15,2.33E-09,5.647419886,0.09681387,1.11E-13,4.809091197,0.000124817,1.710525423,2.215899934,0.134183982
0.841888806,0.084014918,4.48E-15,2.04E-08,0.587425104,0.001828017,0.0001205,5.40E-05,0.041894239,0.029057437,1.055943856,1.14E-24,3.52E-12,5.99154267,0.117174564,0.754650361,3.358501314,4.85E-05,1.542180445,2.921226858,0.103726745
1.091064826,0.074681147,3.56E-24,0.000191095,0.743251706,0.000212488,1.70E-05,0.008006234,0.018381717,6.20E-07,0.741170425,0.000112976,8.17E-16,6.022179136,0.094444242,1.48E-17,3.809666554,0.000232073,1.624396622,2.394989847,0.029002128
0.874432964,0.138685447,7.25E-14,0.000161785,0.525391534,0.001293154,2.06E-22,0.000199405,2.36E-05,0.012088189,1.152730073,0.000184828,0.000486083,5.830034582,0.127891436,0.374339526,3.220435341,0.000580521,2.093834423,3.325016972,0.05495988
0.844833911,0.123363813,0.006402644,9.10E-07,0.759961166,1.23E-07,7.15E-19,2.53E-07,0.005696005,0.005050817,1.249289564,0.002322869,6.60E-15,6.523494385,0.132122276,1.62E-09,3.03945268,0.000748525,1.318204089,3.956805346,0.066588456
0.891790779,0.11870183,2.10E-08,2.93E-07,0.751391542,4.10E-15,3.28E-22,1.32E-06,0.01138611,0.018377361,1.316116228,0.028855389,2.12E-15,7.028580857,0.134616715,9.21E-06,2.916517926,0.283406473,1.262230489,3.824844744,0.069265384
0.910144775,0.086593909,1.25E-06,1.39E-07,0.659740952,7.01E-13,2.95E-25,3.25E-07,0.028455087,0.000578296,1.42918351,3.52E-06,8.80E-17,7.614593268,0.113711435,0.007796021,2.693895255,7.19E-06,1.42121102,3.513832943,0.055814962
0.944487381,0.151905136,2.05E-22,2.30E-06,0.601364173,8.88E-14,2.06E-15,3.75E-07,0.055090397,0.000364615,1.452692665,5.30E-20,1.03E-14,6.942777016,0.106909326,0.001356081,3.30398772,3.40E-06,1.730429857,2.622307875,0.05876092
0.971788079,0.053000537,7.07E-10,2.00E-06,0.617471639,0.001220286,1.75E-20,0.032171407,5.24E-05,0.000757414,0.680837248,2.41E-13,1.87E-17,4.852672164,0.102537064,0.000201442,3.700396217,8.30E-07,2.195199807,2.958959507,0.049610143
1.091252761,0.049494415,1.46E-22,0.010726702,0.55129042,0.006842438,3.26E-05,1.66E-05,0.000465664,0.00405971,0.965878696,5.70E-09,2.67E-11,4.745851682,0.114758201,0.004796257,3.572537099,0.145680785,2.75795375,2.624353261,0.073072965
0.859803648,0.135940444,1.28E-12,6.41E-07,0.676700887,3.88E-13,2.38E-05,0.001998432,2.13E-07,0.007046335,0.956217251,2.75E-09,2.05E-08,7.121181255,0.090119907,1.99E-10,3.233296661,3.01E-13,1.821775637,2.915203467,0.064311505
0.965955485,0.107133545,3.07E-07,3.20E-05,0.583011385,2.38E-06,3.00E-11,0.001185735,2.30E-09,0.040142531,0.852484994,3.93E-09,0.00016664,7.265024729,0.083350695,2.45E-06,3.242912701,4.61E-22,1.701625867,3.198848504,0.059717972
0.91680582,0.100014052,5.05E-06,0.000155896,0.775231096,1.60E-08,1.68E-10,0.002388664,4.53E-08,0.000659654,1.349386493,0.099476109,0.003503312,6.926745166,0.090743398,0.000887725,3.578555484,3.74E-05,1.983496709,2.702297295,0.047737903
0.956938068,0.075188482,3.52E-06,0.000703155,0.489560507,2.39E-10,3.13E-08,0.00611836,0.024865842,0.000111778,0.673634479,3.90E-32,0.006231359,5.055708811,0.116270574,4.84E-07,3.637049899,0.070065868,1.654406135,2.996659541,0.098495566
0.898847491,0.121785472,0.000521012,0.013810629,0.702127396,4.03E-10,0.000101299,0.002696198,0.168660629,0.000222767,0.952021524,4.26E-12,0.000351978,6.490239172,0.083975811,4.56E-08,3.629592539,0.00237748,1.629352585,2.915202009,0.056790941
0.903672864,0.102961987,1.49E-17,0.004435286,0.709389791,1.47E-08,2.36E-10,0.000387402,0.007018883,1.29E-05,0.795989295,5.31E-11,6.22E-05,6.151869037,0.085701573,0.000320722,3.52593945,7.38E-10,1.223439002,3.303583143,0.0598016
0.802721895,0.069501019,1.90E-12,0.002988215,0.681074638,7.80E-05,1.15E-10,1.96E-05,0.364948372,0.04337321,1.327621769,6.54E-14,8.00E-05,6.292925566,0.11018204,3.07E-15,4.3243566,2.44E-20,2.070979187,2.159100375,0.168699375
0.908382792,0.098913468,2.07E-15,0.000134882,0.542538606,5.96E-05,1.04E-13,0.017590149,0.008541042,8.72E-05,1.336037973,0.000635303,7.80E-05,4.255023954,0.116172011,5.68E-38,3.828324449,1.81E-10,2.093800024,3.0261877,0.034499333
1.041198083,0.14459228,6.17E-12,0.000175233,0.63549699,2.76E-08,0.283898884,3.36E-05,0.007056974,0.006286244,0.909748722,0.000442439,3.14E-13,5.514140992,0.115364341,6.27E-18,2.647024606,5.75E-05,1.800074324,2.839600024,0.107998391
0.839005865,0.060553557,2.55E-16,0.012642041,0.6600488,2.37E-08,1.49E-14,0.01817117,0.022875359,0.00243211,1.187565973,6.74E-05,4.13E-06,6.177808291,0.096461685,1.44E-23,4.327228548,6.09E-05,1.378510689,2.613527428,0.053348948
0.977779629,0.105839284,3.09E-18,4.53E-07,0.726422075,6.62E-13,1.63E-14,2.87E-05,0.000180397,0.000191781,0.95250201,0.005431251,1.80E-06,6.161687891,0.105886089,1.59E-14,2.981443391,2.83E-06,2.038048743,2.780502982,0.078477361
1.034731743,0.129678201,3.68E-19,8.61E-07,0.662546325,2.96E-10,4.63E-10,0.000120701,0.001087915,5.00E-05,0.734100136,0.000193559,1.34E-07,5.598110379,0.095925861,2.03E-13,2.738595074,3.68E-05,2.015381742,3.095553841,0.065978577
0.858841061,0.061721248,5.02E-19,0.001060842,0.554163831,1.15E-08,6.94E-08,2.41E-07,0.040358578,0.02701018,1.297870531,0.110886348,1.72E-07,6.406669728,0.110287276,5.98E-09,4.731931734,0.000242712,1.660170329,2.357196412,0.046811579
0.96132346,0.074655736,5.51E-30,0.002131835,0.498795658,0.065029085,5.87E-06,1.29E-07,0.381638619,0.018539263,1.088024914,0.001244708,0.00024645,5.83870932,0.109898855,4.48E-13,4.545155197,0.136476639,1.442794357,2.000085081,0.034193779
0.905592712,0.046148894,6.95E-28,0.004555385,0.462099461,6.14E-08,1.42E-06,2.05E-08,0.005432871,0.000290239,0.950425361,0.000619736,0.002593923,6.283336938,0.122102085,1.21E-17,4.321337545,9.05E-05,2.006002222,2.076073984,0.053240684
0.908797389,0.046571095,8.42E-29,0.002317181,0.47220797,8.57E-09,3.60E-06,2.33E-08,0.008057923,0.000860823,0.955983592,0.045716065,0.00329939,6.241096497,0.121239335,2.75E-16,4.351629024,0.000182172,2.00276309,2.105171316,0.050017967
0.842869956,0.045604167,8.33E-21,0.007411583,0.529827242,0.00281012,4.78E-08,3.70E-06,0.000288935,0.001940716,0.695557794,3.49E-11,3.79E-10,5.250343268,0.094112233,7.55E-16,4.816810969,0.000638063,1.562596869,2.406093946,0.115610675
