ID,mean,sd,cv
35,1.487560217,0.863813941,0.580691747
36,3.272506406,1.641102327,0.501481777
37,0.005653554,0.026744328,4.730533983
38,0.005628473,0.027821243,4.942946539
39,0.342017226,0.239618773,0.7006044
40,0.230964224,0.19681915,0.852162934
41,0.342723988,0.248515653,0.725118936
42,0.118254693,0.131244097,1.109842607
43,1.009432957,0.520997006,0.51612839
44,1.220653382,0.571666742,0.46832848
45,4.126949545,1.647319865,0.39916162
46,0.004245267,0.022236833,5.238029646
47,0.097184199,0.107813684,1.109374622
48,0.004851312,0.022857057,4.711521085
49,0.097208628,0.107335899,1.104180784
50,0.187468966,0.154928308,0.826421093
51,0.188520858,0.15067269,0.799236177
52,0.188521308,0.152503971,0.80894819
53,1.632876996,0.671460395,0.41121309
54,3.238162709,1.195091935,0.369064819
55,0.00382269,0.017267711,4.51716199
56,0.003716637,0.016805876,4.521795916
57,0.075360726,0.080625719,1.069863883
58,0.075643701,0.078706085,1.040484331
59,0.003407149,0.016239248,4.766228337
60,0.217686974,0.140792562,0.646766133
61,0.220733353,0.145517919,0.659247534
62,0.861923326,0.347543813,0.403218943
63,3.190576898,1.022007168,0.320320494
64,0.002829764,0.01318669,4.659996464
65,0.002764935,0.013422194,4.854433756
66,0.108998107,0.084706893,0.777140957
67,0.161957639,0.105312187,0.650245259
68,0.107281677,0.080534795,0.750685459
69,0.05481705,0.057054849,1.040823033
70,0.425301043,0.182249557,0.428518952
71,0.370045559,0.17040314,0.460492325
72,4.21945093,1.119155461,0.265237226
73,0.001699078,0.007340546,4.320312507
74,0.001717168,0.007804707,4.545104665
75,0.037148966,0.038145718,1.026831231
76,0.001851515,0.008884349,4.798421147
77,0.10612265,0.067038719,0.631709806
78,0.313658118,0.125920314,0.401457212
79,0.519431222,0.170918346,0.329049042
80,0.931605888,0.251477,0.269939255
81,2.343695201,0.541640741,0.231105453
82,0.001317917,0.006007767,4.558530707
83,0.001323075,0.005809271,4.390735896
84,0.104492177,0.05453888,0.521942226
85,0.154461151,0.068987669,0.446634438
86,0.181115005,0.074685395,0.412364481
87,0.104166504,0.056145692,0.538999486
88,0.180614084,0.075029447,0.415413047
89,0.898349731,0.215705386,0.24011293
90,3.168542387,0.5955751,0.18796501
91,0.000927433,0.00453784,4.89290267
92,0.000831216,0.003796319,4.56718681
93,0.085821778,0.040344607,0.470097548
94,0.153567694,0.055491385,0.361348041
95,0.170382251,0.059050301,0.346575423
96,0.32345473,0.086958346,0.268842402
97,0.339791152,0.089634626,0.263793291
98,1.442496321,0.253403362,0.175670023
99,3.242900086,0.501086835,0.154518123
1,0.024958625,0.168485551,6.75059417
2,0.025877666,0.156954613,6.065253954
3,0.024924286,0.134827076,5.409465955
4,0.02475013,0.147036666,5.940844111
5,0.502635091,0.786481034,1.56471573
6,0.518290477,0.838040392,1.616931874
7,0.516560225,0.791116639,1.53150901
8,2.368902409,2.265781109,0.956468743
9,2.35245294,2.286127678,0.971805913
10,0.016271599,0.078129548,4.801589932
11,0.017098507,0.089648906,5.243083953
12,0.015554575,0.08619234,5.541285383
13,0.355103292,0.496118137,1.397109369
14,0.015723648,0.078493083,4.992040091
15,0.017119137,0.100830134,5.889907465
16,0.016041303,0.085066386,5.302959799
17,1.297648233,1.120975486,0.863851587
18,3.453243217,2.420924302,0.70105815
19,0.013683827,0.070464034,5.149438973
20,0.012137382,0.061286766,5.049422311
21,0.013112311,0.082376459,6.282375521
22,0.012003626,0.060087985,5.005819621
23,0.265143647,0.346086959,1.305280979
24,0.012735096,0.066948657,5.257019998
25,1.733392811,1.261834979,0.727956739
26,4.011635772,2.33317266,0.58160132
27,3.585296008,2.155753433,0.601276276
28,0.007992152,0.041094529,5.141860631
29,0.008437138,0.041566397,4.926598857
30,0.008094606,0.03446851,4.258207016
31,0.008266134,0.037536438,4.540990774
32,0.178627684,0.212093674,1.187350519
33,0.008296649,0.039475859,4.758048536
34,0.842561478,0.57363187,0.680819009
35,1.179268577,0.718586665,0.609349456
36,2.792187013,1.451541077,0.519858115
37,0.005436245,0.024028577,4.420068755
38,0.005260851,0.023226413,4.414953736
39,0.228402555,0.18729564,0.820024278
40,0.005771222,0.027583005,4.779404988
41,0.228829869,0.191926767,0.838731273
42,0.005989389,0.030286143,5.056633452
43,0.675863819,0.377795654,0.558981919
44,1.111960503,0.540383205,0.485973381
45,2.867321566,1.193217411,0.416143562
46,0.00461755,0.02172597,4.705085979
47,0.004958357,0.024258495,4.892446795
48,0.00409389,0.019123136,4.671140843
49,0.09645295,0.105588007,1.094709982
50,0.187598513,0.149329357,0.796005013
51,0.643122911,0.333490136,0.518548057
52,0.548221738,0.290996685,0.530801071
53,1.00058395,0.450312174,0.450049368
54,3.584171218,1.282092363,0.357709575
55,0.00361422,0.017213432,4.762696919
56,0.003442624,0.015065573,4.376189432
57,0.003713549,0.016239749,4.373107243
58,0.147478429,0.115158989,0.780853102
59,0.075282711,0.078787324,1.046552699
60,0.146533797,0.115033644,0.785031484
61,0.791640474,0.341017887,0.430773688
62,1.144317427,0.444065746,0.388061683
63,3.538132063,1.11377507,0.314791831
64,0.002766505,0.012527414,4.528245185
65,0.108697454,0.082830426,0.762027291
66,0.055230959,0.057583093,1.042587242
67,0.161162294,0.100731758,0.625033036
68,0.265622314,0.137528784,0.517760657
69,0.426198595,0.187591806,0.440151161
70,0.267744224,0.139332146,0.520392726
71,1.003255602,0.346751473,0.345626251
72,2.147248473,0.617367996,0.287515862
73,0.001793085,0.008146224,4.543132348
74,0.001776022,0.007914225,4.456153033
75,0.036311057,0.037392814,1.029791392
76,0.071553953,0.052426625,0.732686625
77,0.105416733,0.063841844,0.605613947
78,0.243464677,0.103735365,0.426079735
79,0.416339552,0.147169752,0.353484918
80,0.761192328,0.226809252,0.297965762
81,4.04611262,0.864269003,0.213604782
82,0.001323925,0.006298258,4.757262933
83,0.001266252,0.006345007,5.01085627
84,0.001242434,0.005417178,4.360133839
85,0.12954816,0.063813387,0.492584282
86,0.154788225,0.067727185,0.437547398
87,0.25746737,0.093743947,0.364100302
88,0.695070056,0.177839993,0.255859091
89,1.283808583,0.283794637,0.221056815
90,3.100389661,0.592509425,0.191108051
91,0.000871129,0.004015645,4.609699049
92,0.034877462,0.025324536,0.726100313
93,0.051497478,0.030702646,0.596197078
94,0.068756009,0.035980479,0.523306682
95,0.069063832,0.03610868,0.522830527
96,0.169931318,0.058614773,0.344932137
97,0.476939692,0.112773871,0.236453105
98,0.846861548,0.16629222,0.196362936
99,3.523079795,0.547505983,0.155405502
1,0.023327499,0.129611054,5.556148841
2,0.023523705,0.135060236,5.74145255
3,0.023421975,0.139369935,5.950392158
4,0.025763599,0.138939972,5.392878885
5,0.027241548,0.179488438,6.588775372
6,0.505995661,0.797314559,1.575733983
7,0.026351868,0.190794545,7.240266557
8,0.51207431,0.790386247,1.543499121
9,5.135546275,4.087127689,0.79585062
10,0.016473252,0.094580882,5.741482119
11,0.016809137,0.095005179,5.65199624
12,0.016962029,0.081909688,4.829002845
13,0.679163731,0.751344285,1.106278575
14,0.016662213,0.092096961,5.527294633
15,0.015586362,0.080141911,5.141797108
16,0.017724481,0.088995993,5.021077445
17,0.352106792,0.465989802,1.323433156
18,3.451176991,2.543748091,0.737066832
19,0.011938705,0.080287749,6.724996458
20,0.013355707,0.063286692,4.73855068
21,0.2624494,0.331757845,1.264083078
22,0.507601735,0.501120786,0.987232215
23,0.012634669,0.070175541,5.554204993
24,0.265948789,0.321880463,1.21030994
25,1.485569481,1.073880674,0.722874754
26,1.486992488,1.124004948,0.755891477
27,5.805123486,3.340508512,0.575441422
28,0.008278292,0.042670931,5.15455762
29,0.008642836,0.043782912,5.065804035
30,0.008686687,0.043337355,4.988939352
31,0.008353115,0.038519314,4.611371209
32,0.342793836,0.308055942,0.898662432
33,0.510759413,0.4098321,0.802397547
34,0.510401052,0.40163474,0.786900297
35,0.51317609,0.399885175,0.779235788
36,2.16437865,1.232521907,0.569457616
37,0.005298662,0.025645265,4.839951388
38,0.005668223,0.025920604,4.572968307
39,0.005032659,0.024458535,4.859962456
40,0.117923246,0.131296678,1.113407935
41,0.226938797,0.188364081,0.830021503
42,0.117353588,0.128571523,1.095590902
43,0.675427507,0.384558078,0.569355073
44,0.673421762,0.384225249,0.570556627
45,3.597402381,1.42073137,0.394932571
46,0.004522597,0.022210773,4.911066363
47,0.00431911,0.019434629,4.499684
48,0.004441336,0.020234183,4.555877175
49,0.19002946,0.157397562,0.828279794
50,0.005019733,0.024659785,4.912568517
51,0.185454866,0.145780318,0.786068982
52,0.551354731,0.294920335,0.534901251
53,1.896083505,0.745709997,0.393289639
54,3.864077596,1.373326922,0.355408733
55,0.003510654,0.015437371,4.397291378
56,0.00343497,0.015255685,4.441285736
57,0.003487258,0.016983374,4.870123101
58,0.147200176,0.114248033,0.776140601
59,0.218118661,0.142208465,0.651977525
60,0.147614237,0.11460267,0.776365972
61,0.434204733,0.222529728,0.512499545
62,1.006030742,0.398548374,0.39615924
63,2.995466043,0.979394989,0.326959136
64,0.002707757,0.012278745,4.534654995
65,0.002822816,0.012284103,4.351718783
66,0.002599263,0.012653489,4.868106433
67,0.056017458,0.058717984,1.048208653
68,0.320107123,0.152160188,0.475341462
69,0.266092331,0.135717779,0.510040176
70,0.267666639,0.137765308,0.514689872
71,0.841068268,0.297254349,0.353424758
72,3.971932459,1.083603964,0.272815305
73,0.001644772,0.007567839,4.601149174
74,0.001643188,0.00754823,4.593650191
75,0.140493921,0.076801834,0.546655921
76,0.139046148,0.072658663,0.52255071
77,0.140054422,0.077363866,0.552384315
78,0.278419817,0.114635389,0.411735737
79,0.277903339,0.110190324,0.396505938
80,1.071195682,0.288879277,0.269679277
81,3.581775521,0.787628738,0.219898967
82,0.001326245,0.005690101,4.290384664
83,0.001287226,0.005877501,4.566021432
84,0.104501912,0.054856879,0.524936605
85,0.103900154,0.054284919,0.522471978
86,0.180555808,0.075199417,0.416488495
87,0.257160748,0.091672754,0.356480353
88,0.641207799,0.170647882,0.26613507
89,1.202714096,0.264092092,0.219580109
90,2.841485847,0.548802878,0.193139402
91,0.000853039,0.0037638,4.412226664
92,0.05145188,0.030455104,0.591914303
93,0.034874439,0.025272449,0.7246697
94,0.051823582,0.031199281,0.602028657
95,0.136342371,0.051827847,0.380130157
96,0.44161105,0.104576377,0.236806523
97,0.679291895,0.145963808,0.214876417
98,0.901259203,0.172146465,0.19100661
99,2.085349499,0.341144143,0.163590872
1,0.023877037,0.144250523,6.041391158
2,0.024371822,0.124545714,5.110234022
3,0.027949792,0.164570454,5.88807438
4,0.025279122,0.132501383,5.241534312
5,0.509072544,0.779301519,1.530826065
6,0.024606723,0.136229444,5.536269313
7,0.984292253,1.161350803,1.179884125
8,1.481218614,1.601514179,1.081213917
9,3.112222538,2.712802801,0.871660933
10,0.016568685,0.093487459,5.642418794
11,0.34769325,0.477214365,1.372515469
12,0.016777982,0.094367585,5.624489738
13,0.357010003,0.49466256,1.385570587
14,0.361299217,0.49840315,1.379474759
15,0.355574256,0.476011158,1.338710973
16,0.016048025,0.086149209,5.36821258
17,1.022971976,1.013040591,0.990291635
18,7.811574699,4.803548036,0.61492698
19,0.013657199,0.074169555,5.430802945
20,0.012098226,0.062749994,5.186710259
21,0.012163993,0.063855403,5.249542999
22,0.270955716,0.420542068,1.55206937
23,0.012897869,0.075203806,5.830715443
24,0.012727252,0.065221532,5.124557196
25,1.009930075,0.826726208,0.818597474
26,1.027478718,0.873221627,0.849868335
27,6.779746754,3.624228314,0.534566916
28,0.008769757,0.046835447,5.34056389
29,0.008213034,0.040515684,4.93309587
30,0.009216072,0.044839068,4.865312491
31,0.506112724,0.393653796,0.777798655
32,0.175985957,0.199846972,1.135584771
33,0.176847087,0.209048781,1.182087779
34,0.17328304,0.2041492,1.178125685
35,2.939112836,1.485195157,0.505320904
36,3.87956543,1.92769,0.496882972
37,0.005580836,0.029074131,5.209637293
38,0.00620171,0.031633203,5.10072237
39,0.005476964,0.027942553,5.101832719
40,0.005410118,0.024003166,4.436717375
41,0.22704832,0.184407344,0.812194265
42,0.117087963,0.130684174,1.116119634
43,0.672839913,0.381038317,0.566313487
44,0.561451499,0.328648464,0.585355038
45,2.210485658,0.924358292,0.418169776
46,0.00456819,0.021038624,4.605461635
47,0.096934934,0.105871138,1.092187656
48,0.189099771,0.151612267,0.801758071
49,0.188631063,0.152601835,0.808996319
50,0.004652566,0.021107278,4.536695955
51,0.188284443,0.149704072,0.79509528
52,0.278855039,0.188704713,0.676712581
53,0.645224457,0.334491575,0.518411184
54,4.411278048,1.629929753,0.369491502
55,0.003536975,0.015506894,4.384225071
56,0.003735568,0.017660009,4.72753019
57,0.075761747,0.079922346,1.054916887
58,0.074156046,0.077075756,1.039372506
59,0.076472927,0.082240427,1.075418844
60,0.289120432,0.168476362,0.58272036
61,0.856718185,0.348496013,0.406780221
62,0.928451696,0.381197156,0.410572954
63,3.073320335,1.007293945,0.327754297
64,0.002623694,0.011817751,4.504240662
65,0.055139236,0.055754439,1.011157258
66,0.055091106,0.056656503,1.028414698
67,0.002705599,0.012629195,4.667799796
68,0.268632408,0.14021541,0.521960141
69,0.214172563,0.11968761,0.558837269
70,0.634570077,0.245195758,0.386396659
71,1.367320873,0.433736681,0.317216455
72,2.881329759,0.798440664,0.277108395
73,0.001656944,0.007338851,4.429148543
74,0.00176329,0.008174505,4.635939707
75,0.001856227,0.008571582,4.617743962
76,0.105604151,0.064639199,0.612089565
77,0.139237238,0.074114787,0.532291421
78,0.313170022,0.122901215,0.392442464
79,0.660378666,0.201111331,0.304539413
80,0.620806003,0.190725555,0.307222473
81,1.823602653,0.444057501,0.243505624
82,0.001317274,0.005894875,4.475056736
83,0.026717559,0.026092597,0.976608537
84,0.027090057,0.027012278,0.997128867
85,0.153401726,0.066820068,0.435588764
86,0.206248791,0.08125481,0.393965023
87,0.283921489,0.098115038,0.345571019
88,0.566440692,0.152794074,0.26974417
89,0.565598068,0.151642688,0.268110337
90,2.411857507,0.468176536,0.194114509
91,0.00079206,0.003539633,4.468895765
92,0.000799975,0.003631769,4.539852128
93,0.051721694,0.030278313,0.585408384
94,0.102411318,0.04513655,0.440737911
95,0.204804418,0.065826715,0.321412571
96,0.187366882,0.06134997,0.327432303
97,0.408812456,0.101390314,0.248011803
98,1.270679958,0.228545679,0.17986093
99,3.034922704,0.478754728,0.157748574
1,0.025015128,0.134712963,5.38525971
2,0.026838862,0.146810717,5.470079739
3,0.02695135,0.185463702,6.881425438
4,0.525986033,0.851435417,1.618741496
5,0.026661744,0.163765255,6.14233089
6,0.024930442,0.169780071,6.810150977
7,0.522577009,0.78117577,1.494852924
8,2.731795815,2.557335213,0.936137027
9,3.132455437,2.706983943,0.86417317
10,0.018113791,0.099837695,5.511695329
11,0.015579425,0.078093005,5.012572852
12,0.017791003,0.092539399,5.201471615
13,0.01550327,0.078865529,5.087025428
14,0.015826755,0.081868069,5.172764121
15,0.344573108,0.468904497,1.360827314
16,0.017525091,0.105509579,6.020486603
17,0.668859867,0.705685137,1.055056778
18,5.9190381,3.67136907,0.620264477
19,0.011885036,0.061533798,5.177417861
20,0.011618117,0.070007673,6.025733155
21,0.012049262,0.05511807,4.57439392
22,0.012139284,0.05869239,4.834913727
23,0.012807446,0.061049285,4.766702337
24,1.007761129,0.812906655,0.80664617
25,0.261997877,0.330263522,1.26055801
26,1.016353422,0.820229396,0.807031666
27,6.20831098,3.480458559,0.560612793
28,0.008349172,0.045374281,5.434584608
29,0.008720217,0.042394237,4.861603608
30,0.009198381,0.045807112,4.979910055
31,0.17477588,0.199286304,1.14023917
32,0.007245855,0.033759887,4.659199713
33,0.341487028,0.312491599,0.915090688
34,0.673581557,0.490394061,0.72803962
35,1.656002843,0.91752706,0.554061283
36,1.484930815,0.841039609,0.566383026
37,0.006446137,0.032253385,5.003521636
38,0.005498679,0.026494826,4.818398628
39,0.005970161,0.027889759,4.671525494
40,0.119809225,0.134278887,1.120772521
41,0.452673973,0.294755895,0.651143898
42,0.339849686,0.246177882,0.724372837
43,0.342130285,0.249782186,0.730079145
44,1.452569099,0.684850047,0.471475021
45,5.507719248,2.133040603,0.387282014
46,0.004177699,0.018610872,4.454813839
47,0.004692691,0.021032664,4.482005251
48,0.004590123,0.024872873,5.418781564
49,0.004323908,0.020953839,4.846042029
50,0.004242025,0.020381165,4.804584007
51,0.372056089,0.231919844,0.623346455
52,0.730499789,0.362400542,0.496099448
53,0.644685457,0.332879938,0.51634473
54,4.722284437,1.648779309,0.349148665
55,0.003457855,0.015975472,4.620052543
56,0.003650317,0.017362516,4.75644063
57,0.003701593,0.016873481,4.558438142
58,0.075084409,0.080152238,1.06749508
59,0.076578585,0.081948197,1.070118976
60,0.147275211,0.113109298,0.768013141
61,0.290175203,0.169245406,0.583252476
62,1.144894778,0.443493704,0.387366344
63,3.19414234,1.032124409,0.323130374
64,0.00281468,0.012983157,4.612658356
65,0.002595563,0.012061437,4.646944128
66,0.054887281,0.057148553,1.041198473
67,0.107975169,0.082289781,0.762117642
68,0.26810557,0.137961456,0.51457885
69,0.160874985,0.102806495,0.639045875
70,0.481181408,0.203966974,0.423887896
71,0.894709796,0.308920068,0.345274042
72,2.36551909,0.68642243,0.290178351
73,0.001622669,0.007380956,4.548651769
74,0.036336892,0.037021633,1.018844227
75,0.001669809,0.007978269,4.777953196
76,0.070338081,0.051077336,0.726169022
77,0.105383286,0.064988238,0.61668449
78,0.312953329,0.123038713,0.393153552
79,0.519984723,0.171487579,0.329793495
80,0.692579294,0.206934415,0.298788048
81,2.317303728,0.53581521,0.231223557
82,0.001261673,0.005670749,4.494625883
83,0.027250631,0.027386771,1.00499585
84,0.104364436,0.056354585,0.539978815
85,0.02699569,0.027364233,1.013651925
86,0.1551911,0.068436867,0.440984482
87,0.283557848,0.09891426,0.348832738
88,0.46412488,0.134604214,0.290017233
89,0.872510831,0.202734792,0.232357909
90,3.58306632,0.675469828,0.188517255
91,0.000863472,0.003788616,4.387655105
92,0.000825221,0.00360477,4.368247571
93,0.068697339,0.035902232,0.522614604
94,0.187685378,0.062553835,0.333290931
95,0.119573871,0.048333325,0.404213101
96,0.220817895,0.069825074,0.316211118
97,0.663542766,0.1444082,0.217632091
98,1.256569055,0.224183785,0.178409442
99,2.830596667,0.445217328,0.157287449
1,0.022856546,0.120184636,5.258215096
2,0.508312068,0.772690654,1.520110778
3,0.025551597,0.192907366,7.549718513
4,0.024086981,0.145475705,6.03959888
5,0.026735834,0.176008927,6.583259228
6,0.023468023,0.145145724,6.184829726
7,0.499135696,0.716804354,1.436091145
8,1.470587827,1.570846408,1.068175854
9,1.002792572,1.260307666,1.256797968
10,0.01602879,0.077576319,4.839811246
11,0.016750608,0.080838057,4.825977579
12,0.017825104,0.100744224,5.651817011
13,0.351560804,0.463965416,1.319730216
14,0.016861276,0.087309329,5.178097365
15,0.35828518,0.485551671,1.355210034
16,0.01608766,0.078580988,4.884550425
17,0.349309487,0.479688905,1.373249005
18,2.864667057,2.121891707,0.740711456
19,0.012108071,0.055407613,4.576089373
20,0.013184041,0.062938751,4.77385883
21,0.011635831,0.057939475,4.979401475
22,0.013015859,0.058834722,4.520233511
23,0.012170636,0.058999476,4.847690386
24,0.012189548,0.059340198,4.868121475
25,0.267533959,0.343953714,1.285645067
26,2.88637467,1.821371704,0.631024005
27,5.34913893,3.119476347,0.583173551
28,0.0081135,0.038797284,4.781818649
29,0.00851314,0.040591387,4.768086582
30,0.008478405,0.041876135,4.939152613
31,0.008766666,0.044612206,5.088845009
32,0.344045569,0.307191997,0.892881712
33,0.348178002,0.320975912,0.921873035
34,0.509173809,0.400306637,0.786188586
35,2.10951739,1.098747339,0.520852468
36,2.93506045,1.471811517,0.501458673
37,0.005933231,0.028576632,4.816369645
38,0.118336055,0.133252403,1.126050748
39,0.005406427,0.024543985,4.539779385
40,0.005970782,0.027523022,4.609617465
41,0.005620222,0.027245687,4.847795199
42,0.005633861,0.026195268,4.649612093
43,0.230811539,0.193266282,0.83733371
44,1.12339888,0.560621137,0.499040142
45,1.989078442,0.851911668,0.428294657
46,0.004030413,0.018576069,4.608974455
47,0.004800416,0.023105829,4.813296997
48,0.004615537,0.021382229,4.632663205
49,0.095424417,0.10155192,1.064213159
50,0.004552887,0.020626982,4.530527785
51,0.276691688,0.188287961,0.680497353
52,0.097226858,0.105332708,1.083370485
53,1.629053723,0.664265099,0.407761321
54,3.152022464,1.168115461,0.370592366
55,0.003607359,0.017138212,4.750903511
56,0.003697887,0.016592358,4.486983712
57,0.00341039,0.016246981,4.763966511
58,0.003411746,0.015182198,4.449979709
59,0.075303386,0.078500642,1.042458326
60,0.003792715,0.017856798,4.708184189
61,0.576711134,0.265766425,0.460831098
62,1.007062481,0.39947775,0.396676231
63,3.346918627,1.080493863,0.322832427
64,0.002550168,0.011448307,4.489236472
65,0.107636341,0.08083592,0.751009551
66,0.160468386,0.104395331,0.650566346
67,0.161294629,0.103737656,0.643156295
68,0.42677515,0.184785408,0.432980712
69,0.42539107,0.190139743,0.44697634
70,0.636343523,0.241224976,0.379079801
71,1.058382898,0.352915119,0.333447488
72,2.936463608,0.823245413,0.28035267
73,0.001574945,0.006911112,4.38816105
74,0.071696655,0.052982188,0.738977125
75,0.001738824,0.008674388,4.988651989
76,0.104472001,0.063539672,0.608198093
77,0.070419048,0.051635249,0.733256855
78,0.416153065,0.148680689,0.357274046
79,0.59123304,0.184384152,0.311863749
80,1.034639554,0.280445255,0.271055996
81,2.714248571,0.606344085,0.223392983
82,0.001240559,0.005266677,4.245405909
83,0.001198853,0.005562925,4.640207787
84,0.02657877,0.026026576,0.97922426
85,0.130209153,0.062137508,0.477213059
86,0.12872537,0.06150466,0.477797498
87,0.129196082,0.061473727,0.475817271
88,0.566712583,0.158785906,0.280187719
89,1.310711115,0.28619939,0.218354286
90,3.993989261,0.743707789,0.186206757
91,0.000851214,0.003956704,4.648308252
92,0.000841902,0.003666214,4.354679698
93,0.08589058,0.040202546,0.468066998
94,0.187161345,0.063467441,0.339105499
95,0.119935367,0.048440522,0.403888552
96,0.13768758,0.051961295,0.377385495
97,0.560271839,0.123800889,0.220965754
98,1.391143171,0.243961712,0.175367796
99,2.774697517,0.438706514,0.158109672
1,0.024583847,0.136292586,5.543989319
2,0.02481201,0.13561568,5.465727264
3,0.024558775,0.164226941,6.687098176
4,0.024618712,0.139646098,5.672355985
5,0.521303127,0.796389389,1.527689646
6,0.496987054,0.709292447,1.427184957
7,0.970409727,1.091487347,1.124769586
8,2.765104678,2.494698578,0.902207645
9,5.474484491,4.303732027,0.786143798
10,0.017343758,0.105722689,6.095719697
11,0.015922647,0.080516714,5.056741776
12,0.016950137,0.090715411,5.351898447
13,0.015113672,0.077770313,5.145692974
14,0.349912386,0.471583819,1.347719709
15,0.018770789,0.104998193,5.593701569
16,0.01692554,0.093513331,5.52498347
17,2.538153028,1.899937551,0.748551222
18,5.932348961,3.777964386,0.636841226
19,0.013121769,0.067056345,5.110312779
20,0.012730989,0.074027055,5.814713697
21,0.011977162,0.060599463,5.059584503
22,0.012103867,0.067337799,5.563329344
23,0.263615955,0.336025185,1.274676965
24,0.012747839,0.06761302,5.303881014
25,0.774254388,0.697031656,0.900261809
26,1.738296848,1.190437488,0.684829803
27,2.681526586,1.726696334,0.643922884
28,0.008711674,0.045049285,5.171139888
29,0.008831442,0.041089968,4.652690589
30,0.008295412,0.042807953,5.160437327
31,0.008327549,0.041683058,5.005441389
32,0.008779062,0.04374632,4.983028998
33,0.344765086,0.311138084,0.902464017
34,0.343912411,0.319589136,0.929274798
35,1.331462832,0.767790387,0.576651762
36,2.476675493,1.321059665,0.533400386
37,0.006046704,0.028976714,4.792150019
38,0.00560964,0.026347085,4.696751428
39,0.11557921,0.123914913,1.07212113
40,0.231450701,0.194139423,0.838793841
41,0.118435508,0.129362376,1.092260075
42,0.560094652,0.332922415,0.594403844
43,0.892244924,0.470030965,0.526795898
44,0.562603896,0.326682261,0.580661213
45,4.046308043,1.608592909,0.397545835
46,0.004682549,0.02265793,4.838802806
47,0.00441072,0.020290455,4.600259195
48,0.096304605,0.101538079,1.054342917
49,0.095253381,0.100379529,1.053815918
50,0.004435502,0.021748615,4.903304254
51,0.644225438,0.328343152,0.5096712
52,1.011125602,0.46640926,0.461277272
53,1.45459919,0.608773906,0.418516599
54,5.6792126,1.948171924,0.343035569
55,0.003532417,0.016784026,4.751428793
56,0.003227687,0.015050437,4.662916743
57,0.003629417,0.01658891,4.570682039
58,0.075192609,0.078883392,1.049084394
59,0.219813657,0.141215172,0.642431296
60,0.003790202,0.017632227,4.652054135
61,0.147423935,0.115916866,0.78628254
62,0.575597763,0.269776047,0.46868849
63,2.42344714,0.802866809,0.331291241
64,0.002579309,0.011705611,4.538274764
65,0.002625883,0.012186025,4.640734737
66,0.055207605,0.0564653,1.022781205
67,0.213034487,0.120827463,0.567173256
68,0.1623155,0.105233757,0.648328454
69,0.214119213,0.1240883,0.579529029
70,0.844003955,0.297143541,0.352064157
71,1.889512563,0.550631629,0.291414643
72,3.388301816,0.915230779,0.270114892
73,0.001769673,0.007761263,4.385704713
74,0.001647502,0.007606044,4.616712757
75,0.001625362,0.007244743,4.457310824
76,0.105352016,0.06497317,0.616724505
77,0.140800952,0.077363692,0.549454322
78,0.346312124,0.13135742,0.379303556
79,0.796352764,0.230663846,0.289650336
80,1.141236734,0.295068849,0.258551832
81,2.955407946,0.658599337,0.222845492
82,0.00122275,0.005521948,4.51600903
83,0.026812083,0.026783382,0.998929564
84,0.103705467,0.05543314,0.534524759
85,0.026960543,0.027711816,1.027865662
86,0.155987995,0.068345328,0.438144794
87,0.437751677,0.129223003,0.295197049
88,0.669082781,0.173825526,0.259796741
89,0.773317046,0.194360623,0.251333686
90,3.579365912,0.668198614,0.186680722
91,0.000826337,0.003658685,4.427596305
92,0.034795555,0.025318701,0.727641837
93,0.017558537,0.017518049,0.997694112
94,0.204503081,0.065500157,0.320289339
95,0.102189881,0.043617876,0.426831654
96,0.254730067,0.075714048,0.297232475
97,0.661163331,0.137375947,0.207779139
98,0.84833399,0.163439068,0.19265887
99,3.283959747,0.503574333,0.153343638
1,0.028051759,0.150073205,5.349867829
2,0.028948836,0.181444106,6.267751421
3,0.028995822,0.166603785,5.74578593
4,0.027281585,0.171439819,6.284085642
5,0.526929617,0.850298438,1.613685038
6,0.023820384,0.13340547,5.600475167
7,1.452147776,1.581732002,1.089236253
8,0.977436459,1.16163036,1.188445907
9,7.851678776,5.3065471,0.675848726
10,0.015584786,0.090564507,5.811084299
11,0.017306835,0.094881379,5.482306866
12,0.016632056,0.090347431,5.432126284
13,0.017815785,0.127684869,7.166951604
14,0.016577749,0.087695579,5.28995685
15,0.35658814,0.48553131,1.361602518
16,0.671552275,0.699079848,1.040990962
17,0.998684975,0.98176077,0.98305351
18,1.976499713,1.611749546,0.815456504
19,0.013363916,0.083332502,6.235635134
20,0.013602539,0.071124677,5.228779606
21,0.012211516,0.059884094,4.903903481
22,0.012852341,0.066593965,5.181465698
23,0.759857088,0.667209687,0.878072597
24,0.757204459,0.667285745,0.881249096
25,1.017954184,0.852311256,0.837278602
26,1.261348811,0.984353359,0.780397421
27,5.721178599,3.194541301,0.55837119
28,0.008425538,0.039553314,4.694455377
29,0.008605155,0.04428149,5.145925979
30,0.17832523,0.205038068,1.149798418
31,0.008004894,0.038763869,4.842520977
32,0.008392632,0.042754648,5.09430783
33,0.677119559,0.476713371,0.704031312
34,0.676834314,0.468900346,0.692784535
35,0.511088617,0.407363563,0.797050746
36,3.868688904,1.870130333,0.483401581
37,0.005463531,0.025800795,4.722366403
38,0.119371964,0.134780729,1.129081937
39,0.005531258,0.024464328,4.422922966
40,0.006105704,0.028479943,4.664481401
