phi,beta,p10,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.914024908,2.662348913,-4.300288438,0.078904526,0.003024251,0.004708314,0.473867687,0.001308262,2.66E-05,0.000229234,0.490937141,0.034617375,0.564675358,1.09E-10,1.77E-05,6.322295159,0.07652813,4.18E-06,3.282746659,1.52E-13,2.230233482,3.119209975,0.044438826
0.87085325,2.365218173,-2.827761039,0.115037287,1.21E-07,0.003345845,0.53277101,0.000221295,2.32E-08,0.00491057,0.000860625,8.94E-05,1.048125342,6.65E-11,5.47E-30,7.79694754,0.127579335,1.33E-07,2.507086442,8.80E-17,2.126962473,4.068230865,0.107402808
0.873122662,2.683446386,-4.323458369,0.071681653,8.90E-07,0.000929831,0.690020531,0.013845948,1.56E-08,0.000161895,0.38639147,8.79E-06,0.810727438,4.83E-05,6.34E-30,5.210503236,0.104412246,1.29E-13,3.272996326,3.35E-10,1.77001133,3.273088952,0.057983211
0.869484617,2.348201448,-4.346467774,0.101581358,1.39E-12,0.006326006,0.66067219,6.73E-08,1.65E-05,4.22E-05,0.053746534,0.000999617,1.123423553,9.87E-07,1.18E-28,5.927249229,0.108516139,8.36E-15,3.763994575,0.001160837,1.620744682,3.114249921,0.035962981
0.819192105,2.949491611,-3.021900743,0.096383016,0.006922335,0.000445155,0.478628294,1.59E-13,0.000287526,0.000365838,2.43E-06,0.023152643,0.530441188,3.64E-05,5.54E-09,4.435289295,0.088857127,3.89E-15,2.761282995,4.77E-15,2.484818711,4.120163392,0.170363153
0.934857431,2.645555045,-2.770052505,0.112865656,8.49E-11,7.42E-05,0.572538184,8.72E-08,1.11E-07,0.005127701,1.34E-06,0.002143213,0.920724938,1.36E-07,4.69E-14,4.917738662,0.113752462,4.17E-18,3.237944858,1.12E-14,2.263494359,4.730533212,0.022042716
1.016766236,2.600481275,-3.368647071,0.108607081,7.03E-24,9.68E-08,0.543899927,1.63E-08,0.002527751,0.002187231,1.59E-05,0.005345755,0.930461744,0.000142316,1.24E-12,5.401075166,0.103197349,4.80E-18,3.02330384,1.01E-09,3.33721288,4.001462293,0.029663848
0.92779692,2.387360025,-3.415318044,0.083812694,8.42E-07,2.51E-07,0.585880016,2.63E-08,1.09E-06,6.53E-05,1.52E-05,0.009748586,0.914873263,1.22E-10,5.59E-06,5.725529656,0.110367308,7.08E-19,2.974972716,0.09788461,3.264751488,3.815848392,0.02703567
0.902698702,3.095726187,-3.344708907,0.079343507,0.016216063,0.004885155,0.564162015,3.42E-20,1.40E-06,0.004260724,7.84E-06,0.001860222,0.695871451,7.22E-10,1.40E-10,5.721479202,0.103756343,1.50E-17,2.69983547,1.87E-21,1.222180414,3.472346904,0.022322927
0.974741425,2.156080268,-4.208558823,0.070899842,1.23E-07,0.002131997,0.592241063,1.10E-13,6.38E-21,0.000211937,7.86E-05,0.009725882,0.645176213,0.001278377,4.09E-08,5.746092404,0.108310125,2.71E-19,3.088019086,5.60E-07,1.523931708,2.701491077,0.03309154
0.79047998,3.62936107,-3.704598427,0.112058124,0.001525868,0.001052132,0.540876359,4.34E-07,4.49E-20,4.22E-07,0.000106834,0.000265223,1.163175004,1.38E-06,7.21E-09,6.480894815,0.088710054,1.15E-11,3.160155947,1.66E-06,2.277216059,4.794827896,0.080639607
0.838742918,3.461705624,-2.881795724,0.065334815,3.53E-13,0.003342494,0.53487702,1.92E-07,0.000132938,3.61E-08,0.031424928,0.031705209,0.555340653,1.49E-05,9.22E-05,4.986702484,0.12466622,2.60E-13,3.814604434,1.42E-06,2.284315671,3.957253532,0.080748503
1.0136037,1.749560305,-4.453085238,0.08538577,5.22E-08,0.003652288,0.672870422,1.04E-14,2.18E-11,0.000234754,0.068620421,0.000200381,0.678602454,0.004387976,0.000108089,6.851055297,0.108779706,1.54E-12,3.010442692,7.54E-07,2.081891074,3.170441725,0.064438859
0.952955932,2.196458577,-4.390171366,0.106315338,0.004526454,0.003128566,0.653252977,4.98E-08,1.75E-10,0.019659758,5.60E-06,0.017302419,0.50945654,0.031998203,0.000368135,6.231357101,0.132647765,3.79E-14,2.398405946,0.056766507,3.032355687,3.426268175,0.102178627
0.84338532,2.019057132,-4.320985234,0.073926972,5.96E-16,0.001080743,0.645004943,1.95E-07,7.15E-06,0.001369531,0.0027752,0.016757398,0.688596568,0.035023785,2.73E-08,5.793705162,0.122520272,1.76E-15,2.808681833,6.02E-11,2.740333424,3.121245766,0.127935963
0.914004001,2.269497624,-3.835309948,0.086543945,0.011030464,1.55E-05,0.611628306,5.71E-06,1.80E-12,0.001524905,0.01246569,0.016792723,0.731103677,2.82E-07,0.00915672,5.79493684,0.118201669,8.36E-16,3.200461967,7.18E-10,3.364136544,2.764369927,0.102915309
1.150781951,2.455286833,-3.853626491,0.060936221,3.33E-06,2.75E-07,0.530356471,0.005489108,9.43E-16,0.000178871,0.239281312,0.00595562,0.803332862,7.70E-05,2.37E-10,4.828758449,0.114033726,1.41E-14,3.061955833,0.090094916,2.380606658,3.629518732,0.029489746
1.257521147,2.850733704,-4.420223116,0.057006472,0.008939595,2.83E-06,0.470041291,0.002748472,2.11E-17,0.006693495,0.02823893,0.001805012,0.832503596,6.50E-05,9.67E-14,5.800195598,0.112895742,1.41E-14,2.741964891,3.01E-07,2.388580814,3.385161905,0.043689637
0.8391455,2.435837751,-3.76628429,0.113882834,0.000152564,0.000855751,0.535167574,0.004468553,3.13E-05,0.001120893,0.042628501,0.001963086,0.978568286,0.055865592,0.002582929,6.49598275,0.114135708,4.72E-12,2.690179636,0.0002676,1.812950928,2.879691482,0.051488899
0.786139167,2.625565968,-3.84912569,0.078538453,9.67E-05,0.000245365,0.510079661,5.23E-07,0.00214575,0.001839674,0.019433727,1.63E-13,0.891408514,0.025980134,1.82E-10,4.731304488,0.111051541,2.49E-18,2.963445562,6.52E-10,2.212621557,3.638575226,0.051919699
1.448987986,2.031845447,-3.459015626,0.090283203,7.83E-06,0.000563342,0.646844123,0.032724773,4.69E-06,0.000807905,6.82E-05,9.52E-08,0.736383405,0.081394615,8.35E-07,6.312320968,0.084288559,8.40E-22,3.503755092,2.99E-24,1.790403647,2.590995824,0.092623704
1.34464432,1.86232429,-3.335612042,0.083954894,1.42E-07,0.009014795,0.570665872,0.000321576,8.20E-09,0.000322095,0.001167047,1.02E-07,0.679434599,0.014193089,7.20E-09,6.126504267,0.091941986,1.04E-22,3.659726415,1.26E-27,2.212894586,2.536815552,0.088045593
0.662690777,3.177078527,-3.738300794,0.095409784,1.84E-13,0.003835338,0.687857231,1.25E-07,6.41E-11,0.000158399,0.008418093,4.58E-09,1.23631384,0.000590062,1.17E-09,5.54086591,0.106600183,2.24E-19,2.244088854,4.60E-11,2.408561477,4.001098701,0.058885404
0.979717909,3.612480956,-2.903231176,0.088496084,1.07E-13,0.000132843,0.484926317,3.05E-11,4.45E-34,0.010045523,0.000614155,0.000989237,0.66056375,2.35E-06,2.06E-46,7.767931917,0.1047926,1.34E-22,3.140592775,1.15E-08,5.213114535,3.570499103,0.084446339
0.777630057,5.04317909,-3.720734251,0.099813382,1.71E-29,3.31E-07,0.628323173,2.07E-08,6.17E-28,0.000144528,0.601977114,7.03E-06,1.374991077,1.13E-08,1.93E-40,4.837110285,0.095230718,1.05E-30,2.908157961,1.62E-09,1.969526692,3.126805072,0.057135985
1.055229355,3.650634094,-2.955043199,0.099544056,9.60E-31,2.47E-06,0.501523895,2.75E-08,1.23E-20,9.65E-05,0.001575467,0.047884795,0.847548259,0.000599421,8.20E-14,7.007229871,0.07836882,8.18E-33,2.672483309,2.02E-07,2.129690229,3.801089811,0.026653642
0.760629851,3.293205733,-3.408488484,0.068079315,0.001691694,0.014301329,0.622090208,3.31E-07,0.001294574,0.012446906,0.285173609,2.84E-05,0.696803353,0.00075972,4.25E-09,5.393910308,0.130525337,5.40E-31,2.897796237,4.86E-06,3.066626611,3.149922337,0.142368498
1.164920043,2.420247923,-3.816124719,0.089878818,2.69E-08,0.005942664,0.554243197,2.06E-05,9.68E-05,0.000431312,0.027244629,5.84E-06,0.970409686,0.01656426,0.011473542,7.285363287,0.08279106,3.49E-26,3.048034509,1.17E-09,1.67218826,3.157998379,0.026631892
1.102992298,1.850364287,-3.58129809,0.099856196,3.12E-10,0.000727195,0.570630576,0.000472694,1.24E-08,0.001161944,0.190108075,1.07E-05,1.170064569,4.92E-07,1.10E-19,7.425168168,0.088971463,9.19E-25,2.956610596,0.044053748,1.647274199,3.193818248,0.028999856
0.820043226,3.402738067,-3.205586834,0.086301501,0.000192119,0.000947158,0.623319176,0.000357478,1.54E-07,0.004672096,0.014564474,0.041905998,0.62077847,5.64E-24,3.47E-21,5.234872239,0.120055453,7.45E-19,3.404886707,2.26E-06,3.667670358,3.310925255,0.059842823
0.805964534,3.178135011,-3.539141789,0.097158381,1.47E-05,0.003020356,0.598368865,0.019875376,2.74E-08,0.002979039,0.021817325,0.001717207,0.789582778,1.36E-23,3.99E-26,5.045890035,0.126460166,7.60E-19,3.288653253,3.30E-13,3.684672097,3.768228931,0.04887796
0.952910253,2.334283028,-3.822821636,0.06873324,1.63E-05,0.000376622,0.533960003,6.28E-08,1.24E-24,0.001945849,0.013149274,0.007677324,1.232719601,3.41E-19,4.52E-07,6.112090573,0.095874503,1.69E-17,2.90764095,2.39E-09,3.271090638,3.625153512,0.043608301
1.412265778,3.272137278,-3.470937341,0.128111503,6.20E-06,0.014634101,0.605034954,1.17E-16,9.52E-14,2.84E-05,0.021205791,0.000174963,1.012898277,3.58E-10,4.30E-07,5.506025778,0.137729766,8.58E-16,2.891175797,6.22E-05,2.067506193,3.701946868,0.008592082
0.919643001,2.288930821,-3.254379854,0.06730626,1.13E-06,0.000295837,0.678769638,5.00E-16,2.09E-08,0.001067943,0.01003468,0.000994509,0.665968519,3.54E-11,8.06E-10,6.283463451,0.071038816,5.64E-16,3.647707911,8.67E-05,1.689104832,2.535812156,0.17587974
0.899359448,2.084703779,-3.5085071,0.082302165,5.23E-08,2.44E-07,0.649326731,1.14E-14,3.37E-13,0.002016235,0.020492446,0.000864472,0.703329011,1.25E-09,0.013058831,6.383426699,0.082780979,4.33E-16,2.924968436,9.40E-05,1.654554471,3.007176402,0.090101898
0.96752394,3.111036983,-3.960143095,0.088556265,2.66E-06,0.00038853,0.520878917,8.01E-08,3.84E-13,5.58E-05,0.07133987,0.000100535,0.907992514,9.65E-11,1.93E-16,6.279067036,0.126127064,2.50E-20,3.01821142,0.003717852,3.21532115,3.502910781,0.051035546
1.111550577,2.671142126,-3.823410967,0.073229286,3.20E-05,0.000114365,0.647774477,6.08E-07,6.96E-14,0.000264161,0.181343994,4.55E-05,0.756844049,5.75E-07,2.80E-14,6.950313784,0.115252028,2.29E-20,2.939961565,1.89E-09,2.980074325,3.383568435,0.093764669
0.919225749,3.095895516,-4.099956013,0.098339796,5.14E-06,0.002552335,0.595545929,1.30E-12,1.43E-10,0.003783312,0.076797553,0.005063251,0.761424205,0.000153774,1.01E-17,6.516629395,0.108633431,7.34E-22,3.011450681,1.13E-10,2.803791934,4.097249381,0.106011244
0.810381008,3.348810662,-4.227616854,0.115420606,2.08E-15,0.001834493,0.598744536,6.52E-12,2.09E-05,0.009062722,0.127260973,0.01683595,0.79875261,0.000132735,7.38E-18,6.469511488,0.093670797,1.05E-21,2.999163741,1.34E-06,2.502589019,4.176526843,0.08361686
0.983309086,2.90232796,-3.282130619,0.091974135,7.38E-15,0.004075993,0.796335205,5.17E-15,2.49E-15,0.000381497,0.042700089,0.00019842,0.73006163,1.46E-08,8.84E-19,5.897659296,0.091500155,1.93E-19,2.59035009,3.63E-06,1.976652841,3.786732237,0.078354928
1.306253963,2.858521986,-3.743507896,0.110338325,3.11E-09,1.35E-05,0.542332649,8.68E-08,2.19E-11,0.004357511,0.055994895,2.55E-07,1.024587073,1.03E-05,4.08E-06,6.27085316,0.093368648,8.13E-20,3.9012795,4.17E-14,2.408481223,2.991705826,0.029407763
1.347124553,2.365792809,-4.80778974,0.10123248,4.50E-08,0.003900875,0.545457515,4.48E-10,4.60E-08,0.005219644,0.000305972,2.75E-06,0.750779929,0.010440985,4.93E-14,6.130121333,0.127448842,1.48E-19,4.110741043,5.03E-05,1.91937592,3.107917793,0.047416425
1.182786566,2.172235774,-4.712961328,0.074253852,2.15E-15,2.81E-05,0.479310007,9.67E-09,3.38E-36,0.000273016,0.00022898,0.000214954,1.079463915,0.00827572,1.88E-17,7.257695754,0.107606267,1.00E-17,3.5019741,2.57E-10,2.430000191,3.373232634,0.06788593
1.014949818,2.171351193,-3.363904549,0.120480842,6.17E-09,0.016852937,0.544530802,1.55E-08,1.76E-11,2.46E-05,0.362513299,0.000102469,1.149878192,0.030237461,9.94E-23,5.932104546,0.104618422,7.17E-20,3.31925906,1.48E-12,3.179357935,3.096369474,0.071443161
0.984138909,3.006900877,-3.498178992,0.097204081,0.007537116,0.000160839,0.534909043,0.005997302,2.70E-11,3.83E-05,0.000295566,0.004139794,1.218018494,0.050492169,4.25E-22,5.865352844,0.115648295,5.43E-21,3.719854736,3.17E-11,1.859130299,3.135853506,0.07261704
1.014284041,3.211849271,-3.038600769,0.06096252,8.01E-13,0.000173,0.57553648,0.000788496,2.23E-17,8.01E-06,0.21232502,0.012460928,0.696482461,0.00234076,3.68E-18,5.470029274,0.089213912,8.73E-21,3.25951127,2.39E-11,1.63048138,3.783471483,0.108180605
1.012958945,2.815821722,-3.141093833,0.06945155,7.44E-17,1.83E-05,0.553195792,0.004287782,0.06141197,2.37E-05,0.022100036,0.003462584,0.706482993,1.39E-08,3.04E-23,5.851282003,0.095938984,1.38E-19,2.80094153,7.31E-14,1.862885711,3.320816894,0.105318545
0.902954388,4.416470845,-3.755895412,0.116982061,9.32E-20,0.015452792,0.542449239,1.19E-05,2.16E-06,0.016494644,0.005785089,0.000162325,0.841534304,2.43E-06,3.11E-05,8.709593409,0.081189664,1.21E-15,2.730846644,3.63E-10,3.000906999,3.53388573,0.049892416
0.898975548,3.422768367,-2.8252589,0.113625442,1.57E-14,0.0014644,0.524878569,0.060496169,1.02E-07,0.000112556,0.013803054,2.16E-06,0.959709792,0.000181211,5.84E-06,8.345925175,0.074897033,3.94E-17,3.101093135,9.74E-12,2.197978919,3.383387768,0.117994528
1.084315453,2.086194575,-4.253624154,0.063105737,1.48E-24,0.000156981,0.701373389,4.25E-10,0.00017273,0.006205077,0.00359613,0.054413698,0.826405945,0.001515743,1.14E-12,5.825193004,0.141887405,8.30E-18,2.957554808,1.13E-14,2.381368086,3.046910948,0.028447666
0.973073033,2.213326472,-3.591985636,0.090468553,1.19E-28,3.01E-05,0.749314139,3.47E-10,2.25E-06,0.004043884,0.000532226,0.006517993,0.844311481,2.72E-06,0.000372467,5.650650937,0.128692862,3.79E-18,2.745223932,6.54E-24,2.426037341,2.927246295,0.069524038
0.911760059,3.491663483,-3.387831477,0.09449929,4.33E-24,0.001190932,0.722116446,0.144293865,5.70E-07,0.00362541,0.556857605,0.022222943,1.10913236,0.038173059,0.001292261,6.196953742,0.127016283,1.03E-07,2.649284584,3.13E-18,2.570602407,3.385199741,0.049950094
0.86842895,2.32521287,-3.63772966,0.065869977,0.000171374,1.69E-06,0.397937252,1.21E-16,2.38E-05,0.001641401,0.000626037,0.000403427,0.859950073,0.045449862,4.92E-05,7.310112,0.097602488,1.05E-08,3.842467512,1.32E-16,1.819642404,4.081516664,0.094226431
1.198732686,2.920575165,-3.645088004,0.137341535,2.96E-12,5.50E-06,0.471053934,1.99E-05,3.92E-05,0.004893921,0.000197387,0.017780652,0.703144942,0.003038533,0.006362011,5.477759769,0.065406171,3.45E-06,3.254616306,2.18E-06,2.537198781,3.066061257,0.083416005
1.229532248,2.820511686,-3.470925063,0.09410617,0.000453247,8.57E-07,0.491660634,5.16E-05,0.008362422,0.007062728,0.044036894,0.008524265,0.768067998,0.000723906,1.98E-06,7.045482506,0.084322517,4.02E-05,3.268826065,1.77E-06,1.695337288,3.879512355,0.064395067
0.924229706,2.975549238,-3.861947201,0.068279088,0.000508007,0.040886845,0.612559071,1.10E-08,0.001975679,0.001058404,0.041776356,0.004859171,0.766619159,0.002718159,1.92E-10,5.118211177,0.110311343,2.85E-05,2.313623194,4.51E-05,1.633929848,3.358288925,0.098034636
1.020957829,2.682912508,-3.495866899,0.04966731,8.50E-09,5.34E-05,0.634584472,0.000747339,0.002806327,0.001058217,0.007002098,0.012887198,0.725934612,1.44E-05,0.000184527,4.631106124,0.108053544,0.004410279,2.921015442,4.39E-17,1.770690336,2.854134787,0.115304673
1.286412177,2.201057967,-3.33240044,0.102523455,4.97E-16,0.000123601,0.666353425,2.91E-05,0.014109614,0.001779131,0.032698174,0.001963164,0.930545144,0.008422259,1.27E-09,6.133377633,0.066290955,0.599005203,2.750211018,7.29E-21,2.489362758,2.562714428,0.025817163
0.905622854,3.366561035,-3.350273171,0.070938393,3.76E-16,0.000776267,0.566360909,0.014282783,5.04E-19,5.79E-05,8.55E-07,0.023569204,0.767997721,0.00248348,2.29E-14,5.949785688,0.076767832,0.093714213,3.733067114,6.00E-14,2.323374701,3.330725192,0.05526898
0.873868562,2.561227794,-3.401005928,0.07548249,4.17E-10,0.009505048,0.572331511,0.001573452,7.63E-17,0.000151346,4.21E-07,0.006749025,0.772544856,1.06E-05,1.53E-18,6.597250971,0.099898751,0.804722898,4.086857414,6.75E-13,2.602864154,3.100673969,0.065831095
1.085456289,2.212275878,-4.169536141,0.122502571,5.87E-08,0.000191162,0.65657371,2.17E-09,2.01E-16,0.003270392,0.241997497,0.010604029,0.59945493,9.61E-23,0.006129478,5.900723422,0.114910557,0.169165901,2.957548738,4.16E-14,2.224996352,3.518501712,0.079404744
1.02381079,2.778716139,-4.93371437,0.100630524,0.000209477,0.012368455,0.658328937,1.61E-10,0.000113041,0.015880937,0.04022836,0.019576345,0.7599969,2.67E-13,2.05E-07,5.624691471,0.134678213,0.768690649,3.084126062,9.98E-10,3.349697109,3.225217435,0.081902402
0.875618836,2.911870228,-4.430980019,0.077481755,4.75E-18,0.000652769,0.69594804,4.47E-07,5.72E-21,0.00024586,0.024059059,0.004196047,0.802913406,0.487009979,0.000284199,4.844632238,0.097068533,0.797719131,3.3200869,3.51E-11,2.534762413,5.215366441,0.05981007
0.810486235,2.630815914,-3.627819445,0.12582185,1.64E-07,0.011799353,0.490428425,1.75E-13,0.03898947,0.003499277,0.012262764,0.011679089,0.7865885,1.75E-16,0.00027651,7.833548696,0.110073454,0.152250151,2.457732209,2.07E-07,3.636276372,2.53405256,0.095331655
0.845201348,1.961371824,-3.808440783,0.098846793,0.000490216,7.37E-05,0.569868572,4.97E-07,3.23E-05,0.000680996,0.22407366,5.27E-05,0.962998961,1.08E-05,0.000306934,8.377661115,0.107194631,0.141156629,2.981037679,4.63E-12,3.017269383,3.207575144,0.10578258
0.943954989,3.229528157,-4.238082762,0.062491048,2.36E-13,0.001701972,0.720287456,4.11E-09,0.000155109,0.006783183,0.021632944,3.72E-05,0.925199755,4.51E-05,4.32E-06,5.997048842,0.120496224,0.061085925,3.607899713,5.15E-05,2.140245854,3.177805868,0.007528386
0.955758746,3.985236243,-4.630915418,0.139052401,3.24E-07,0.000504062,0.705391512,3.22E-10,0.000138165,0.000157677,0.006879919,0.028525113,0.950646429,1.06E-09,1.66E-06,5.527596914,0.106252025,0.179364313,3.814693936,5.78E-05,2.546948922,3.238934344,0.030911675
0.966486571,1.702662763,-2.686184028,0.070314066,1.40E-11,4.50E-05,0.465360133,1.01E-06,0.000500889,0.009493873,0.000228129,0.000238127,0.639849693,1.29E-07,0.003915821,6.298551963,0.093878824,0.01494928,2.03969824,3.55E-21,1.844674098,3.047548418,0.124135206
1.112346266,4.220685208,-5.315596351,0.120920704,7.37E-12,3.28E-07,0.643856415,6.00E-06,0.015762843,3.19E-06,1.04E-05,0.003837748,1.333259669,0.006868512,0.000448153,6.682696411,0.109408193,1.105244148,4.015110223,1.14E-35,3.122548589,3.805183061,0.038153473
1.265281438,2.540134297,-3.037593652,0.063050362,0.000476068,9.49E-05,0.526487806,0.000166382,3.01E-11,1.22E-06,0.013025068,0.012909236,0.622354498,3.41E-06,1.14E-10,6.34458183,0.08701999,0.600559387,2.943887721,1.03E-21,1.7593619,3.192908923,0.081754362
1.221671511,2.356718065,-3.209603967,0.054878379,4.95E-06,8.70E-05,0.529776058,0.000606868,0.112688615,7.23E-06,0.126372563,0.016319769,0.777473169,7.80E-06,2.02E-15,6.418674937,0.077523349,0.082581383,3.03789165,3.53E-09,1.825173558,3.217392207,0.109652536
1.197575668,2.189808658,-3.902363843,0.059611664,1.10E-15,0.023716749,0.466339185,2.07E-08,2.45E-16,1.25E-09,0.00162036,0.001103309,0.86757695,2.10E-09,1.57E-12,7.17654174,0.09978516,0.391176608,3.009281772,0.000108649,1.749270703,3.366684675,0.043028124
1.117929529,1.547125075,-4.71342874,0.068899408,2.32E-05,8.59E-05,0.494358344,2.44E-07,3.02E-06,1.39E-09,0.118947896,0.005896222,0.672834092,0.01421445,4.92E-08,7.232783903,0.122140416,0.255791908,2.494364002,7.46E-12,2.112837828,2.94321285,0.042215511
0.936604178,1.983895176,-5.282045981,0.12740991,2.06E-05,0.027439248,0.540623522,0.04364603,6.58E-18,1.48E-07,0.003939561,0.018217921,0.662355297,0.014961641,0.000255096,6.719366146,0.108120434,0.122269392,2.537882547,1.53E-05,2.78234653,2.86065636,0.132737244
1.0406071,1.976903685,-4.773289554,0.118087212,0.004867211,0.003016677,0.616574866,0.000206243,1.50E-14,4.22E-07,0.007315668,0.010038697,0.735886177,0.048465745,4.05E-08,6.051725383,0.110834201,0.56902879,2.419975578,3.45E-13,2.756202916,3.375883605,0.207552452
0.863820166,2.512919305,-5.118710233,0.089101348,3.40E-10,4.10E-06,0.630087928,1.11E-05,2.16E-08,1.30E-07,0.010792561,0.014521485,0.59051472,0.282828325,4.07E-17,7.334788514,0.111195469,0.226607855,3.159742668,8.16E-15,2.09043131,4.547144943,0.028691239
0.893612514,2.399896661,-3.507404043,0.070354308,3.11E-14,0.000119493,0.547033174,0.000322333,1.72E-07,1.91E-06,4.78E-06,6.29E-06,1.156033354,0.019401065,1.53E-05,4.492294803,0.110719088,0.597616351,3.551347276,0.082508422,3.256297166,2.24560434,0.157262238
0.921679526,3.612731932,-4.124754697,0.11983091,1.19E-07,2.49E-05,0.64148499,3.99E-07,2.58E-08,0.000386977,0.002275458,0.000343836,0.673173081,8.71E-15,0.009307729,8.313302321,0.086593034,0.416998806,2.783244605,8.33E-05,1.961467128,5.157930896,0.028492191
0.815474695,3.329922197,-3.487478857,0.118516179,4.25E-07,9.69E-06,0.669853822,0.10135868,0.009954381,0.001022518,0.159407387,0.000155185,0.922246199,0.060773716,7.60E-09,9.223248111,0.07315853,0.371087503,2.931456921,2.67E-07,2.016548391,5.426626524,0.112814934
0.744651709,3.310284937,-3.573252019,0.077938606,1.07E-28,6.18E-05,0.794028238,7.88E-24,1.61E-05,6.10E-05,0.008820748,0.001426719,0.924653054,0.044415948,2.66E-18,6.086615645,0.093330017,0.50789136,2.789009535,3.08E-07,1.900633481,3.360333671,0.02756482
