ID,mean,sd,cv
11,0.005107826,0.022840426,4.471653232
12,0.014569767,0.052148828,3.579249374
13,0.00512803,0.022934485,4.472377271
14,0.015421933,0.054667602,3.54479571
15,0.058397374,0.122824324,2.103250788
16,0.485119933,0.264104271,0.544410265
17,1.319793514,0.536707518,0.406660218
18,3.820165034,1.537422654,0.402449276
19,0.04910175,0.10959866,2.232072377
20,0.004574762,0.022081361,4.826778623
21,0.099455374,0.10494942,1.055241318
22,0.096514899,0.10090342,1.045469875
23,0.263497608,0.203046975,0.770583752
24,0.500123141,0.287855719,0.575569686
25,0.721257977,0.411713644,0.570827162
26,2.85689235,1.081067274,0.378406724
27,4.282240976,1.625190024,0.379518582
28,0.004105289,0.019102863,4.653232674
29,0.009925645,0.036791867,3.706748349
30,0.1346902,0.119982016,0.89079989
31,0.032423165,0.082361682,2.540211074
32,0.003950532,0.018606607,4.709898921
33,0.398201384,0.222439428,0.558610383
34,0.554103472,0.265715433,0.479541181
35,0.971536777,0.382636221,0.393846358
36,2.673990542,0.917271581,0.343034714
37,0.003250841,0.015929142,4.900005894
38,0.003177252,0.014768914,4.648329121
39,0.006939712,0.025075459,3.613328557
40,0.007088384,0.027894996,3.935311048
41,0.386504611,0.189890469,0.491301951
42,0.105166416,0.096009035,0.912924849
43,0.542554934,0.245705831,0.452868116
44,1.216925558,0.414655153,0.340739949
45,2.123581094,0.729383591,0.343468678
46,0.002874133,0.013118446,4.564313571
47,0.091297173,0.083806682,0.917954845
48,0.060072877,0.061034873,1.016013817
49,0.059299637,0.062070858,1.046732499
50,0.158987151,0.110307996,0.693817047
51,0.398384933,0.179947677,0.451692978
52,0.543487415,0.229580602,0.422421193
53,0.85127925,0.328332049,0.385692532
54,1.970649673,0.587391939,0.298070199
55,0.002499232,0.011445445,4.57958447
56,0.002284275,0.010196211,4.463653764
57,0.05072887,0.05041683,0.993848879
58,0.078351989,0.072690063,0.927737303
59,0.005034871,0.020173446,4.006745264
60,0.236622337,0.128818049,0.544403585
61,0.813195154,0.264399711,0.32513685
62,0.978146069,0.325142658,0.332407059
63,1.985810131,0.577543793,0.290835354
64,0.003592069,0.014538909,4.047503233
65,0.001956924,0.008867862,4.531530415
66,0.041061243,0.042037087,1.023765586
67,0.228402432,0.116584333,0.510433852
68,0.003503095,0.014284603,4.07770946
69,0.149922471,0.08615372,0.574655148
70,0.472528174,0.166650239,0.35267789
71,0.982765162,0.285373762,0.290378386
72,1.744188111,0.483926253,0.277450723
73,0.001417601,0.006939079,4.894943956
74,0.040245828,0.037413274,0.929618689
75,0.02990307,0.029847914,0.998155517
76,0.154670251,0.077883964,0.503548444
77,0.040213943,0.037733366,0.938315488
78,0.285990157,0.108554818,0.379575365
79,0.63365843,0.168258771,0.265535442
80,0.773924408,0.200566641,0.259155337
81,3.397217475,0.746157052,0.219637706
82,0.001585114,0.006897718,4.35155987
83,0.001543246,0.006966423,4.514135158
84,0.001118644,0.004936007,4.412491902
85,0.169673725,0.069167173,0.407648108
86,0.193984251,0.073928733,0.381106883
87,0.166725434,0.070701472,0.424059309
88,0.448527138,0.122485115,0.273082953
89,0.790726709,0.185636496,0.234766947
90,3.811617316,0.701297342,0.183989442
91,0.000895494,0.003982161,4.44688553
92,0.019507879,0.018538834,0.950325448
93,0.05407762,0.031140858,0.575854822
94,0.086955821,0.038366422,0.441217411
95,0.137293536,0.049379878,0.359666447
96,0.211193213,0.063663329,0.301445902
97,0.655631293,0.131163453,0.20005673
98,1.041980395,0.181889277,0.174561132
99,3.386106601,0.493737016,0.145812602
1,0.005944182,0.025510739,4.291715695
2,0.006065969,0.027540196,4.540114589
3,0.006243834,0.028146648,4.50791086
4,0.204703964,0.1819227,0.888711176
5,0.118473077,0.124206754,1.048396456
6,0.066054182,0.141751043,2.145981364
7,0.622585398,0.362219437,0.581798799
8,1.609919887,0.689832533,0.428488733
9,3.568498759,1.466406322,0.410930876
10,0.005369157,0.025203077,4.694047105
11,0.005902974,0.027206704,4.608982554
12,0.057761562,0.122125419,2.114302549
13,0.005126632,0.023235271,4.532267861
14,0.294251028,0.213740557,0.726388481
15,0.199687084,0.153360802,0.768005614
16,0.802581552,0.437598576,0.545238767
17,0.559892468,0.317897419,0.567782988
18,5.700425474,2.045405983,0.358816371
19,0.013240506,0.047358284,3.57677294
20,0.005310724,0.024854957,4.680145004
21,0.00457514,0.021199288,4.633582034
22,0.097349444,0.10279812,1.055970282
23,0.160836113,0.212324459,1.320129261
24,0.390005899,0.26006525,0.666823889
25,0.013306606,0.048353553,3.633800646
26,0.695361929,0.338128928,0.486263217
27,5.734009043,2.238301676,0.390355449
28,0.010131581,0.036704391,3.622770345
29,0.003961204,0.018207486,4.596452078
30,0.01002815,0.038186809,3.807961694
31,0.081794997,0.081799484,1.000054863
32,0.114872668,0.164978947,1.436189736
33,0.216057835,0.168172443,0.778367717
34,0.556789778,0.267285979,0.480048287
35,1.390347877,0.548930856,0.394815474
36,3.031746738,1.128160234,0.372115593
37,0.007083323,0.027602535,3.896834351
38,0.003465424,0.016194667,4.673213426
39,0.003369373,0.016015225,4.753176532
40,0.129544246,0.098739383,0.762205855
41,0.249615621,0.154997187,0.620943459
42,0.433763218,0.198527503,0.457686347
43,0.420203094,0.191002242,0.454547444
44,1.036983129,0.373713708,0.360385524
45,1.904742147,0.6540161,0.343362014
46,0.005626764,0.023476445,4.172281427
47,0.092144635,0.084397572,0.915924969
48,0.002866395,0.012851734,4.483588067
49,0.014963399,0.045703252,3.054336228
50,0.170030434,0.1044431,0.61426121
51,0.216365993,0.136420922,0.630509999
52,0.284163502,0.165312793,0.581752377
53,0.980671205,0.350859408,0.357774763
54,3.200564725,0.95262891,0.297644007
55,0.004562193,0.018863102,4.134656905
56,0.050459969,0.051814164,1.02683702
57,0.002522343,0.011551981,4.5798615
58,0.180493276,0.112530095,0.623458652
59,0.294999453,0.153736223,0.521140707
60,0.291983817,0.1458203,0.499412269
61,0.538774658,0.206422982,0.383134172
62,1.271886625,0.38496676,0.302673802
63,3.466033613,0.889054167,0.256504774
64,0.001929595,0.008440189,4.374072621
65,0.003070649,0.012549363,4.086877115
66,0.002002871,0.009207949,4.597375756
67,0.059621486,0.055777965,0.935534631
68,0.190586073,0.099784252,0.523565286
69,0.534571389,0.176150798,0.329517818
70,0.227542474,0.116671949,0.512748005
71,0.696918511,0.233688791,0.335317238
72,5.437055198,1.330912619,0.244785563
73,0.002130447,0.009171854,4.305132067
74,0.001418513,0.00637903,4.496983482
75,0.058160682,0.043126687,0.741509306
76,0.135424083,0.067474373,0.498245005
77,0.128291844,0.070247152,0.547557423
78,0.252916189,0.100777728,0.398462941
79,0.375408976,0.125275654,0.333704472
80,1.181087154,0.27510234,0.23292298
81,2.876093183,0.602863352,0.209611898
82,0.001480719,0.006587348,4.448750337
83,0.056129724,0.038803533,0.69131879
84,0.002263603,0.009247786,4.085428285
85,0.095700267,0.052066012,0.544052941
86,0.173282351,0.068963132,0.397981282
87,0.307552771,0.097232802,0.31614998
88,0.478529335,0.129608677,0.270847925
89,1.252511811,0.269028354,0.214791072
90,2.902554512,0.525693776,0.181114179
91,0.000817068,0.003582608,4.384713307
92,0.019560303,0.019028058,0.972789523
93,0.046660081,0.027953492,0.599087942
94,0.148336629,0.053436266,0.360236485
95,0.135003454,0.049893876,0.369574808
96,0.338399507,0.085212201,0.251809471
97,0.538455864,0.111591293,0.207243157
98,0.995576283,0.175094832,0.175872844
99,3.753568554,0.539930564,0.143844599
1,0.005426742,0.023305791,4.294619088
2,0.00621554,0.032049626,5.156370202
3,0.00612705,0.030398689,4.961390552
4,0.117359028,0.124050821,1.05701984
5,0.253225961,0.280713666,1.108550107
6,0.203686361,0.182656674,0.896754565
7,0.812253081,0.44085685,0.54275799
8,0.616525673,0.352148416,0.57118208
9,4.806671541,2.091346715,0.435092495
10,0.015741876,0.056519973,3.590421694
11,0.005641897,0.026664555,4.726167883
12,0.005039417,0.022160643,4.397461644
13,0.005313593,0.024412468,4.594342622
14,0.016374284,0.057693992,3.523451395
15,0.055000231,0.124321461,2.26038071
16,0.197191233,0.239792303,1.216039374
17,1.139947596,0.48826432,0.428321724
18,3.689475054,1.496240529,0.405542932
19,0.004496596,0.021923717,4.875625412
20,0.004714264,0.02126563,4.510912342
21,0.270270109,0.187079704,0.692195317
22,0.262295822,0.192370969,0.733412251
23,0.044271168,0.103618573,2.340543035
24,0.184578156,0.144190481,0.781189304
25,0.389531011,0.256591216,0.658718325
26,0.650693422,0.350884691,0.53924733
27,3.355071258,1.537943332,0.458393642
28,0.004340252,0.01986676,4.577328975
29,0.010395924,0.037853281,3.641165687
30,0.081835271,0.083547001,1.020916786
31,0.009470274,0.036488197,3.852918878
32,0.304457433,0.180219732,0.59193737
33,0.137852946,0.124292866,0.901633734
34,0.502827784,0.264644089,0.526311588
35,1.114628692,0.433696745,0.389095264
36,3.290777468,1.186325259,0.360499994
37,0.007028879,0.02717379,3.86602028
38,0.003276872,0.01567007,4.782021246
39,0.007692332,0.02940353,3.822447032
40,0.247067909,0.157080726,0.635779557
41,0.128221068,0.096715969,0.754290776
42,0.402160286,0.21132892,0.525484309
43,0.542048595,0.246352138,0.454483492
44,1.42145599,0.484995646,0.341196386
45,3.566493034,1.210869666,0.339512696
46,0.00325996,0.015457343,4.741574962
47,0.005689833,0.023503832,4.130847445
48,0.059804264,0.061324315,1.025417097
49,0.002977881,0.013647466,4.582945285
50,0.160058245,0.110258531,0.688865053
51,0.455417821,0.198927364,0.436801888
52,0.013780523,0.044638131,3.239218936
53,1.329647401,0.434053853,0.326442824
54,2.606279507,0.752748197,0.288820978
55,0.0024781,0.011674432,4.711041435
56,0.002593403,0.012015175,4.63297609
57,0.180244008,0.113178962,0.6279208
58,0.076633802,0.068255196,0.890666964
59,0.237997808,0.121488866,0.510462121
60,0.237423691,0.130149179,0.548172673
61,0.334347973,0.149922365,0.448402194
62,0.76657996,0.253192562,0.330288522
63,2.4917369,0.665691538,0.267159642
64,0.001835471,0.008706277,4.743348038
65,0.002083439,0.009621152,4.617918148
66,0.003497613,0.014373668,4.109565478
67,0.060132727,0.056882403,0.945947505
68,0.119121177,0.072673773,0.610082728
69,0.231191622,0.108358672,0.468696362
70,0.118385724,0.073653287,0.6221467
71,0.781407476,0.25341865,0.324310501
72,3.730799051,0.931561671,0.249694947
73,0.001442817,0.006763504,4.68770762
74,0.001354945,0.005946239,4.388546747
75,0.001287298,0.005815459,4.517571512
76,0.222500679,0.091342812,0.410528238
77,0.164401119,0.075462194,0.459012654
78,0.223856705,0.089342491,0.399105719
79,0.445643831,0.136916408,0.307232814
80,1.229795567,0.272133899,0.221283851
81,2.94578905,0.583359957,0.198031816
82,0.001115947,0.004900581,4.39141146
83,0.001158388,0.005223125,4.508958484
84,0.045282791,0.031889977,0.704240541
85,0.127397281,0.058288763,0.457535379
86,0.151278578,0.065241241,0.431265564
87,0.134939027,0.065328197,0.48413123
88,0.59426792,0.146971315,0.247314907
89,1.248007524,0.249566291,0.199971784
90,3.713705056,0.656169859,0.176688738
91,0.000711499,0.003544516,4.981758895
92,0.061843644,0.031400275,0.507736489
93,0.076718296,0.036710958,0.478516345
94,0.134533597,0.049635694,0.368946457
95,0.071147612,0.034900308,0.490533787
96,0.259418942,0.073375061,0.282843884
97,0.349993638,0.085579244,0.244516571
98,1.140129578,0.205650973,0.180375088
99,2.596278142,0.3972168,0.152994702
1,0.005606887,0.026098246,4.654676456
2,0.00572715,0.027531962,4.807270548
3,0.005328642,0.023997563,4.503504593
4,0.519789328,0.364505954,0.701257095
5,0.018550708,0.063914354,3.445386206
6,1.028943284,0.571773246,0.55568976
7,0.018942654,0.065099016,3.436636405
8,0.432120544,0.395879081,0.916131126
9,2.728788732,1.150539277,0.421630031
10,0.005286978,0.023953466,4.530653982
11,0.005222856,0.023952489,4.586090112
12,0.056629595,0.126045556,2.225789467
13,0.107300239,0.108972363,1.015583601
14,0.015013697,0.050690851,3.376307113
15,0.390159663,0.232519019,0.595958633
16,0.288705042,0.217684529,0.754003211
17,0.602133364,0.356956412,0.592819521
18,3.159065444,1.47280354,0.466214951
19,0.013153105,0.050130281,3.811288873
20,0.004958553,0.022936198,4.62558263
21,0.047101023,0.106049792,2.251539024
22,0.35951405,0.210402541,0.585241499
23,0.695630336,0.349617067,0.502590312
24,0.602229579,0.31232178,0.518609166
25,0.358050527,0.210232933,0.58715996
26,1.042606428,0.482904794,0.463170743
27,2.333390232,1.100174016,0.471491652
28,0.004160326,0.019154905,4.604183574
29,0.00369535,0.01563174,4.230111455
30,0.003799796,0.017424386,4.585610462
31,0.004136163,0.019106855,4.619464301
32,0.031277643,0.084400688,2.698435044
33,0.505427799,0.258533737,0.511514676
34,0.030635862,0.078953519,2.577160062
35,0.554123671,0.260966527,0.470953581
36,2.513864507,0.869975476,0.346070949
37,0.00321727,0.014698929,4.568758008
38,0.003223465,0.015088718,4.680899675
39,0.067022313,0.067707975,1.010230354
40,0.066118695,0.067770805,1.024987034
41,0.003329108,0.014603334,4.386561015
42,0.107549774,0.098029461,0.911479932
43,0.737028809,0.293034376,0.397588768
44,1.634141014,0.58669846,0.359025601
45,3.419205445,1.007354168,0.294616449
46,0.002864349,0.01333605,4.655874573
47,0.00603826,0.024507603,4.058719661
48,0.002781927,0.012696361,4.563872854
49,0.093403555,0.086865311,0.930000053
50,0.060169462,0.062096121,1.03202055
51,0.093393981,0.085145654,0.911682463
52,0.445976018,0.190431539,0.426999505
53,0.879264344,0.305872571,0.34787328
54,3.92548335,1.271857199,0.324000151
55,0.004620879,0.017985055,3.892128702
56,0.050648905,0.051800857,1.022743859
57,0.098138402,0.073154006,0.745416727
58,0.135695829,0.09305079,0.685730654
59,0.115341843,0.091935753,0.797072
60,0.179466952,0.114489692,0.637943032
61,0.651083061,0.223294659,0.34295879
62,0.737342446,0.263470974,0.357325114
63,4.767468961,1.270695982,0.266534715
64,0.00341186,0.014136138,4.1432349
65,0.003404536,0.014515378,4.263540405
66,0.041223463,0.041696007,1.01146299
67,0.149305543,0.086432907,0.578899519
68,0.139644116,0.088940775,0.636910293
69,0.273302455,0.123420927,0.451590995
70,0.433933193,0.160659991,0.370241305
71,1.105213007,0.314329285,0.284406067
72,3.791622978,0.873005679,0.230245909
73,0.001406465,0.006331009,4.501363863
74,0.029522305,0.029063672,0.984464858
75,0.085633657,0.050219658,0.586447668
76,0.141360293,0.068223049,0.482618192
77,0.128007459,0.069506657,0.542989114
78,0.278726321,0.099500973,0.356984486
79,0.42676768,0.136811084,0.320575082
80,0.98789173,0.245975025,0.248989862
81,2.885644357,0.581340553,0.201459529
82,0.001138285,0.004890541,4.296409811
83,0.044834477,0.032553009,0.726070915
84,0.067654633,0.039935107,0.590278972
85,0.080811903,0.046087297,0.570303324
86,0.121686463,0.059842383,0.491775187
87,0.171144026,0.069409523,0.405562058
88,0.403359744,0.115165111,0.285514637
89,1.017206793,0.222189677,0.218431177
90,4.318995057,0.756377702,0.17512817
91,0.000798886,0.003473129,4.347463357
92,0.047114147,0.027299757,0.579438636
93,0.036926381,0.02603166,0.704961042
94,0.086504767,0.039756461,0.459586939
95,0.166636765,0.05450971,0.327116948
96,0.272782005,0.073303059,0.268723954
97,0.501348866,0.110927975,0.221259052
98,0.889812561,0.161892875,0.181940424
99,3.00142788,0.443999462,0.147929412
1,0.006081739,0.02712357,4.459837693
2,0.006129222,0.0292296,4.768892219
3,0.018738618,0.061262933,3.269341105
4,0.017274163,0.060563785,3.506032893
5,0.238721057,0.283854181,1.189062186
6,0.006116321,0.028559231,4.669347941
7,0.219164345,0.168649164,0.769510041
8,1.440153472,0.703452858,0.488456871
9,5.225160908,2.257298393,0.432005527
10,0.201241277,0.239385659,1.189545522
11,0.005319368,0.023949842,4.502384905
12,0.00515474,0.023378513,4.535343261
13,0.004936372,0.02222692,4.5026836
14,0.056696215,0.128456434,2.265696809
15,0.180667315,0.163619815,0.905641484
16,1.039108417,0.504477058,0.4854903
17,1.179914132,0.636707628,0.539622004
18,3.958764531,1.672609234,0.422507886
19,0.004797658,0.021226629,4.424372961
20,0.096909298,0.100888544,1.041061555
21,0.09642511,0.101088952,1.04836751
22,0.163893604,0.146038407,0.891056167
23,0.18354837,0.140669635,0.76639
24,0.163710817,0.148917609,0.909638177
25,0.502486747,0.292164396,0.581437018
26,1.040613143,0.512630265,0.492623284
27,2.710033091,1.027271307,0.379062274
28,0.003901483,0.017908887,4.590277029
29,0.003954775,0.018183641,4.59789476
30,0.003839978,0.017790939,4.633082927
31,0.009549689,0.03682104,3.855731822
32,0.004308044,0.020418895,4.73971361
33,0.009387911,0.034899378,3.71748075
34,0.534589073,0.293134565,0.548336246
35,2.453331162,0.859377361,0.350289995
36,4.052170303,1.363435054,0.336470324
37,0.003393954,0.015344329,4.521077397
38,0.00707787,0.027279898,3.854252609
39,0.019888351,0.05727993,2.880074352
40,0.130049014,0.097634589,0.750752244
41,0.165399309,0.130198066,0.787174182
42,0.845843352,0.334905554,0.395942763
43,0.49989848,0.250461342,0.501024413
44,1.486456708,0.532722872,0.358384385
45,2.872074358,0.914039928,0.318250788
46,0.043643089,0.088117481,2.019047756
47,0.015173071,0.043968807,2.897818629
48,0.127842684,0.150778737,1.179408413
49,0.014820974,0.043103097,2.908250018
50,0.16030496,0.110315542,0.688160502
51,0.417707494,0.203991517,0.488359726
52,0.788188533,0.310957729,0.394522016
53,0.513577358,0.216551315,0.421652769
54,2.147943573,0.773979099,0.360334931
55,0.002762957,0.014041814,5.082169519
56,0.002385387,0.010863968,4.554383912
57,0.002498893,0.011169977,4.469969783
58,0.005092731,0.02049139,4.023654318
59,0.146923147,0.088582549,0.602917589
60,0.167026944,0.116805626,0.699322058
61,0.342082187,0.15477139,0.452439197
62,1.178688677,0.372621624,0.316132352
63,4.399807871,1.219905058,0.277263256
64,0.002075618,0.009677157,4.662300613
65,0.106137104,0.07264807,0.684473825
66,0.001971861,0.00929292,4.71276654
67,0.086262792,0.070553139,0.817886114
68,0.229272769,0.106145888,0.462967706
69,0.193639489,0.094471529,0.487873259
70,0.381439303,0.16456557,0.431433175
71,0.854951407,0.271733333,0.317834828
72,1.978225665,0.491582562,0.248496706
73,0.001308417,0.005951865,4.548904221
74,0.001513542,0.007133012,4.712793122
75,0.029489723,0.029156448,0.988698606
76,0.113719496,0.060258485,0.529887025
77,0.112944588,0.059851476,0.529918933
78,0.219458305,0.095110854,0.433389178
79,0.442860372,0.132824264,0.29992357
80,1.226835554,0.288095892,0.234828451
81,2.726539027,0.544488145,0.199699377
82,0.001103542,0.004750662,4.304922191
83,0.066471517,0.040413727,0.607985635
84,0.001068009,0.004744747,4.44261198
85,0.10371289,0.052078945,0.502145348
86,0.169896476,0.070072934,0.412444896
87,0.217813023,0.078041911,0.358297725
88,0.528754864,0.132693177,0.250954055
89,0.802029848,0.19066378,0.237726539
90,4.565032364,0.815549149,0.17865134
91,0.000989703,0.004199334,4.243022963
92,0.031144538,0.027171535,0.872433411
93,0.053781563,0.030988111,0.57618465
94,0.144518264,0.052976304,0.366571691
95,0.165591162,0.055032395,0.332338962
96,0.273057241,0.071664619,0.262452731
97,0.453707071,0.103798825,0.228779386
98,1.131401344,0.197080678,0.17419166
99,2.88552508,0.431229477,0.149445756
1,0.070699398,0.14717181,2.081655768
2,0.016827441,0.06038235,3.588326383
3,0.005481139,0.023779448,4.3384137
4,0.074876604,0.149390677,1.995158276
5,0.01788822,0.061274408,3.425405489
6,0.43295779,0.261676417,0.604392445
7,0.018441773,0.060440429,3.27736536
8,1.515811642,0.686705574,0.453028302
9,2.983063461,1.260567857,0.422574938
10,0.01480492,0.050727783,3.426413908
11,0.005181438,0.023554022,4.545846928
12,0.005118651,0.023095761,4.51207934
13,0.015284443,0.053282791,3.486079857
14,0.206046184,0.241013151,1.169704511
15,0.056238721,0.123686791,2.199317283
16,0.554178362,0.327076114,0.590200081
17,0.605408797,0.359615455,0.594004343
18,4.084658574,1.730151323,0.423573058
19,0.005013837,0.023428901,4.672848182
20,0.004643379,0.020649663,4.447119735
21,0.095844313,0.100708072,1.050746456
22,0.004615977,0.021288705,4.611960749
23,0.047150567,0.113113758,2.39899041
24,0.26767161,0.185055976,0.691354515
25,0.390825689,0.255961058,0.654923833
26,0.920791567,0.483141918,0.524702805
27,3.288737849,1.214836735,0.369392998
28,0.003853654,0.017042146,4.422333831
29,0.003941436,0.017705551,4.492157694
30,0.004117493,0.019881454,4.828533318
31,0.135152214,0.122115993,0.903544154
32,0.009800157,0.038965946,3.976053199
33,0.215184964,0.168002631,0.780735917
34,0.439406369,0.269816007,0.614046645
35,0.540173796,0.290363699,0.53753755
36,3.41116717,1.15329894,0.33809511
37,0.00328477,0.015230234,4.636620817
38,0.003223561,0.015705003,4.871941759
39,0.065866454,0.066568998,1.010666184
40,0.006970267,0.026633154,3.820966023
41,0.007265333,0.027582689,3.796479848
42,0.129344165,0.095715388,0.740005458
43,0.641980801,0.275195904,0.428666876
44,1.412506378,0.522068667,0.369604467
45,2.752528492,0.82088397,0.298229055
46,0.002944868,0.014697082,4.990743956
47,0.092272653,0.082483611,0.893911777
48,0.142774667,0.111403954,0.780278157
49,0.015750932,0.047840401,3.037306068
50,0.159725292,0.10897916,0.682291192
51,0.362333461,0.19438426,0.536478909
52,0.592073972,0.23775956,0.401570701
53,1.519081776,0.499506551,0.32882137
54,1.455308425,0.482033663,0.331224402
55,0.002298962,0.010215656,4.443595474
56,0.051086961,0.0533926,1.04513166
57,0.0519468,0.052412983,1.00897424
58,0.00481437,0.019850247,4.123124718
59,0.002630484,0.011917329,4.530470577
60,0.238668185,0.124991901,0.52370575
61,0.241364758,0.12057197,0.499542565
62,0.84597816,0.281692978,0.332979019
63,1.798833561,0.502601996,0.279404391
64,0.001936347,0.008498827,4.389104009
65,0.001863929,0.008925739,4.788668658
66,0.080805631,0.057785049,0.715111662
67,0.003625779,0.015404857,4.248703364
68,0.04089673,0.041900583,1.024546049
69,0.23097747,0.113956421,0.493365958
70,0.663760996,0.210116661,0.316554697
71,0.807137617,0.237628345,0.294408711
72,2.939948749,0.70320101,0.239188187
73,0.001385642,0.006749352,4.870920713
74,0.001403781,0.006256299,4.456748679
75,0.128634262,0.069440201,0.539826639
76,0.040403667,0.037320862,0.923699859
77,0.333841403,0.115085145,0.344729995
78,0.254086107,0.105832454,0.416522003
79,0.699240621,0.196017467,0.280329061
80,0.895705467,0.236789039,0.264360381
81,2.720687553,0.549432496,0.201946194
82,0.001036306,0.004321737,4.170328489
83,0.001653808,0.007173683,4.337675456
84,0.029938742,0.027965655,0.934095869
85,0.111076534,0.051721269,0.465636324
86,0.104588033,0.051562465,0.493005404
87,0.193372803,0.074439311,0.384952331
88,0.550241312,0.138443388,0.251604859
89,1.457964046,0.288286685,0.197732369
90,3.331001811,0.597314847,0.179319881
91,0.000752452,0.003485603,4.63232491
92,0.000769283,0.003368299,4.378492967
93,0.030850924,0.021589509,0.699801049
94,0.14981962,0.053025919,0.353931741
95,0.161482031,0.056751862,0.351443819
96,0.349583125,0.085640768,0.244979698
97,0.435965409,0.10011993,0.229651087
98,0.76390722,0.145877568,0.190962416
99,2.681608309,0.399284489,0.148897394
1,0.005572597,0.025684422,4.609057972
2,0.005881891,0.029130591,4.95258974
3,0.005541474,0.024769698,4.469875706
4,0.017473326,0.060219928,3.446391893
5,0.203721818,0.179329911,0.880268556
6,0.537847503,0.370732049,0.689288408
7,0.926008919,0.463327985,0.500349376
8,1.030122109,0.570913409,0.55421916
9,2.046840258,1.019615461,0.4981412
10,0.005311044,0.026220066,4.93689444
11,0.005350637,0.024798117,4.634610146
12,0.107866044,0.113323389,1.050593728
13,0.004753677,0.02198174,4.624154778
14,0.014971344,0.053377916,3.565338976
15,0.005249828,0.023689344,4.512403624
16,0.840189137,0.430491131,0.512374074
17,1.042632738,0.458330039,0.43958915
18,3.564898199,1.54860632,0.434404079
19,0.004693291,0.021872197,4.660310868
20,0.004540199,0.019572199,4.310868044
21,0.163872178,0.144394014,0.881138065
22,0.01372558,0.052320187,3.81187427
23,0.013696543,0.049219353,3.593560212
24,0.16129901,0.140627149,0.871841364
25,1.043492551,0.482963513,0.462833695
26,0.56145602,0.288330547,0.513540752
27,2.465919411,0.918879092,0.372631436
28,0.004221877,0.019090723,4.521856515
29,0.009742598,0.03667502,3.764398433
30,0.0039378,0.01817812,4.616313512
31,0.009965612,0.036852513,3.697967695
32,0.082017487,0.083274842,1.015330319
33,0.031878464,0.082756957,2.596014534
34,0.395069298,0.215849278,0.546358016
35,0.773321812,0.369204996,0.477427366
36,4.769457343,1.683122264,0.352895968
37,0.003395998,0.015733592,4.632979746
38,0.007051875,0.028134165,3.989600404
39,0.003390134,0.015752257,4.646499857
40,0.129515636,0.097295343,0.751224685
41,0.181668307,0.126593455,0.696838413
42,0.38760077,0.197586349,0.509767689
43,0.971156919,0.374653927,0.385781041
44,0.966422918,0.394412669,0.408116014
45,3.645757228,1.226468446,0.336409796
46,0.002773127,0.01234152,4.450398775
47,0.002774514,0.012522191,4.513291916
48,0.00290458,0.012733338,4.383882604
49,0.005939968,0.023784498,4.004145559
50,0.159015333,0.109557166,0.688972342
51,0.221296393,0.128032475,0.578556536
52,0.476083637,0.20919772,0.439413801
53,0.460403129,0.205437282,0.446211741
54,5.612075119,1.803101884,0.321289692
55,0.011505924,0.037509578,3.260023026
56,0.051950403,0.052447192,1.009562749
57,0.050280701,0.050105461,0.996514765
58,0.077967411,0.072031027,0.923860699
59,0.186729713,0.107423872,0.575290725
60,0.290210327,0.143304909,0.493796725
61,0.368694689,0.155064061,0.420575793
62,0.918554328,0.313570378,0.341373796
63,3.945521222,1.032623846,0.261720515
64,0.001861933,0.008399166,4.510993107
65,0.060095947,0.056387039,0.938283554
66,0.041194048,0.041660543,1.01132432
67,0.156668397,0.084931505,0.542110002
68,0.231107405,0.105074992,0.4546587
69,0.269564764,0.116195954,0.431050232
70,0.309949509,0.130307981,0.4204168
71,1.249866796,0.32490942,0.259955238
72,1.673247207,0.432018347,0.258191584
73,0.001466476,0.006884532,4.694608727
74,0.001504909,0.0067739,4.501202186
75,0.029604118,0.029282455,0.989134519
76,0.10551129,0.060424503,0.572682818
77,0.160454898,0.07967904,0.49658216
78,0.387841962,0.137003694,0.353246186
79,0.758112089,0.202751812,0.267443053
80,0.519017355,0.153613638,0.295970137
81,2.274896455,0.487859871,0.21445366
82,0.001166649,0.005288355,4.532943002
83,0.055442479,0.037853625,0.682754928
84,0.045156866,0.032439702,0.71837806
85,0.10389136,0.052639461,0.506677949
86,0.286412285,0.094558514,0.330148248
87,0.172277138,0.069184835,0.401590341
88,0.337715709,0.106393369,0.315038258
89,1.03985727,0.219511757,0.211097968
90,2.970492885,0.548363205,0.18460344
91,0.000722617,0.003148611,4.357234852
92,0.000784802,0.003592133,4.57711708
93,0.054104751,0.031397572,0.580310816
94,0.04640638,0.027506963,0.592740963
95,0.147894899,0.053193445,0.359670589
96,0.290469139,0.078441738,0.270051882
97,0.587219352,0.122211821,0.208119538
98,0.965879588,0.172432877,0.178524197
99,2.886998791,0.437570649,0.151565927
1,0.005671489,0.025719982,4.534960943
2,0.005945846,0.02832276,4.763453211
3,0.005492767,0.02479156,4.513492369
4,0.005747424,0.025952,4.515414608
5,0.005976038,0.027653712,4.627432495
6,0.936352048,0.484113194,0.517020489
7,0.248876005,0.283933202,1.140862102
8,1.450875287,0.699024684,0.481795155
9,3.796313618,1.537699971,0.405050827
10,0.005239932,0.024028987,4.585744264
11,0.015945323,0.054066537,3.390745837
12,0.005210931,0.023707539,4.549578718
13,0.005548329,0.024961283,4.498883163
14,0.184509893,0.166681122,0.903372276
15,0.411034441,0.255724111,0.622147648
16,0.210037989,0.241878918,1.151596051
